,ETF Trading Spread in $,Arbitrage in $,Magnitude of Arbitrage,Flag,Hammer Pat,InvertedHammer Pat,DragonFlyDoji Pat,PiercingLine Pat,MorningStar Pat,MorningStarDoji Pat,3WhiteSoldiers Pat,HanginMan Pat,Shooting Pat,GraveStone Pat,DarkCloud Pat,EveningStar Pat,EveningDoji Pat,3BlackCrows Pat,AbandonedBaby Pat,AbandonedBaby Pat,Engulfing Pat,Harami Pat,IndecisionSpinningTop Pat,IndecisionDoji Pat,3LineStrike Pat,ETFMover%1,ETFMover%2,ETFMover%3,ETFMover%4,ETFMover%5,ETFMover%6,ETFMover%7,ETFMover%8,ETFMover%9,ETFMover%10,Change%1,Change%2,Change%3,Change%4,Change%5,Change%6,Change%7,Change%8,Change%9,Change%10,T-5,T-4,T-3,T-2,T-1,T,T+1,T+2,T+3,T+4,T+5
2020-05-04 12:29:00,0.009347143753919838,0.011672708698316814,0.002325564944396976,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['INTC', 0.0027]","['AAPL', -0.0023]","['V', -0.0019]","['MA', -0.0012]","['NVDA', 0.0012]","['PYPL', 0.0012]","['NOW', -0.001]","['TXN', 0.001]","['ORCL', -0.0007]","['AMD', 0.0007]","['ADS', -0.1944]","['KLAC', 0.1388]","['XRX', -0.1051]","['LRCX', 0.105]","['NTAP', -0.1042]","['JKHY', 0.101]","['NOW', -0.0917]","['PAYC', -0.0905]","['GLW', -0.0868]","['AMAT', 0.0853]",-0.008389027152477802,-0.030750307503080165,0.0027955606497043206,0.03635550086691364,-0.06143100135884705,0.015044322026769308,0.010121236759230712,-0.030752026838132274,-0.12024944769151169,-0.0727965057677249,-0.011207621182396377
2020-05-04 12:39:00,0.00958083832335339,0.010479205309491474,0.0008983669861380838,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['AAPL', -0.0195]","['V', -0.0019]","['INTC', -0.0015]","['CSCO', -0.0014]","['TXN', -0.0012]","['NVDA', -0.0012]","['QCOM', -0.0011]","['PYPL', 0.001]","['ACN', -0.0009]","['MA', -0.0009]","['IPGP', -0.2193]","['PAYC', -0.1595]","['ADS', -0.1252]","['WDC', -0.1206]","['FLT', 0.114]","['LRCX', -0.1138]","['ANET', -0.1105]","['MCHP', -0.1077]","['MU', -0.1019]","['NTAP', -0.0986]",-0.044893378226706915,-0.06729475100942794,-0.06164882587009757,-0.011207621182396377,-0.0727965057677249,-0.025821517182533782,0.016844469399202033,0.005613877505195042,0.0,0.028067811833398792,0.0028059936023394627
2020-05-04 12:42:00,0.00962515114872961,0.015340934053543743,0.0057157829048141325,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['AAPL', -0.0097]","['V', -0.0012]","['INTC', -0.0012]","['TXN', -0.0009]","['AVGO', -0.0009]","['MA', 0.0009]","['ADBE', -0.0008]","['CRM', 0.0008]","['NVDA', -0.0008]","['LRCX', -0.0006]","['LRCX', -0.1053]","['ADSK', -0.0862]","['ANSS', -0.0822]","['JNPR', -0.0696]","['AMAT', -0.0665]","['MSI', -0.0658]","['AKAM', -0.0647]","['DXC', -0.0612]","['FFIV', -0.0597]","['XRX', -0.0593]",0.016844469399202033,-0.025821517182533782,0.014596900965657689,-0.044893378226706915,-0.06729475100942794,0.0,0.028067811833398792,0.0028059936023394627,-0.02693678273800737,0.018524027909538887,-0.0336738129980918
2020-05-04 12:46:00,0.009424265842350238,0.011868610967283007,0.0024443451249327695,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['AAPL', -0.0034]","['NVDA', 0.0019]","['ADBE', 0.0012]","['NOW', 0.0011]","['CSCO', 0.0009]","['INTU', 0.0008]","['ACN', 0.0007]","['CRM', 0.0006]","['FIS', 0.0006]","['MU', -0.0006]","['JKHY', 0.1711]","['NLOK', -0.1703]","['ANET', 0.1328]","['MSI', 0.1031]","['NOW', 0.102]","['WDC', -0.1017]","['VRSN', 0.0967]","['PAYC', 0.0786]","['ADSK', 0.072]","['INTU', 0.0687]",0.0028059936023394627,0.028067811833398792,0.0,0.005613877505195042,0.016844469399202033,0.018524027909538887,-0.0336738129980918,0.0,-0.005614192679093133,-0.0211666947392275,0.03240256906886785
2020-05-04 12:58:00,0.00958486303304019,0.025422728597219394,0.015837865564179203,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['AAPL', 0.0074]","['ADBE', 0.0022]","['NVDA', 0.0015]","['MA', 0.0012]","['ADI', -0.001]","['CSCO', 0.001]","['IBM', -0.001]","['CRM', 0.001]","['V', 0.0008]","['QCOM', -0.0008]","['ADI', -0.1527]","['ADS', -0.12]","['ZBRA', 0.1148]","['QRVO', -0.0982]","['MXIM', -0.0979]","['IT', 0.0932]","['FLIR', -0.0896]","['PAYC', -0.0792]","['ADBE', 0.078]","['ADSK', 0.0778]",0.011242270938760512,-0.01686056314282869,-0.053363291672514634,-0.06343396692451986,0.0044911020041560334,0.04215614636615683,-0.005618450993061241,-0.01966568338250818,0.019669551534229335,0.0533782834667873,0.0505419217161851
2020-05-04 13:02:00,0.009650655021831227,0.009693227689777949,4.257266794672164e-05,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['AAPL', 0.0111]","['V', 0.0033]","['PYPL', 0.0025]","['TXN', 0.0023]","['ADBE', 0.0017]","['CRM', 0.0017]","['INTC', 0.0016]","['MA', 0.0016]","['QCOM', 0.0015]","['ORCL', 0.0014]","['SWKS', 0.2338]","['IPGP', 0.166]","['ZBRA', 0.151]","['FLIR', 0.1436]","['HPE', -0.1351]","['PAYC', 0.135]","['TXN', 0.1341]","['VRSN', 0.1281]","['FTNT', 0.1211]","['CDNS', 0.1192]",-0.01966568338250818,-0.005618450993061241,0.04215614636615683,-0.005620503597136839,0.011242270938760512,0.0533782834667873,0.0505419217161851,-0.005725190839689365,-0.022340749189719844,0.047723317051251435,0.019641404079817626
2020-05-04 13:03:00,0.009643196955285153,0.017658975043788227,0.008015778088503074,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['AAPL', 0.0107]","['PYPL', 0.0023]","['NOW', 0.0016]","['MA', 0.0015]","['ADBE', 0.0013]","['V', 0.001]","['ACN', 0.0009]","['NVDA', 0.0008]","['LRCX', 0.0007]","['ORCL', 0.0007]","['FLT', 0.1582]","['NOW', 0.1538]","['IPGP', 0.1445]","['CDW', 0.1316]","['LRCX', 0.121]","['KEYS', 0.1134]","['KLAC', 0.1133]","['PYPL', 0.0978]","['FLIR', 0.0956]","['SNPS', 0.0881]",0.019669551534229335,-0.01966568338250818,-0.005618450993061241,0.04215614636615683,-0.005620503597136839,0.0505419217161851,-0.005725190839689365,-0.022340749189719844,0.047723317051251435,0.019641404079817626,-0.005610727711391483
2020-05-04 13:06:00,0.009639874739040592,0.019492053109987018,0.009852178370946426,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['INTC', 0.0043]","['AAPL', 0.0034]","['NVDA', 0.0028]","['V', 0.0019]","['TXN', 0.0017]","['MA', 0.0013]","['PYPL', 0.0013]","['CSCO', 0.0012]","['QCOM', 0.001]","['AMD', 0.0009]","['ADI', 0.1185]","['INTC', 0.1042]","['TXN', 0.097]","['NVDA', 0.0958]","['JNPR', 0.0931]","['AMD', 0.0878]","['IT', -0.0802]","['INTU', 0.0734]","['QCOM', 0.0705]","['AKAM', 0.0701]",-0.005725190839689365,0.0505419217161851,0.0533782834667873,0.019669551534229335,-0.01966568338250818,0.047723317051251435,0.019641404079817626,-0.005610727711391483,0.011222085063411491,-0.06171454219031647,-0.12350530511424651
2020-05-04 13:09:00,0.009306803594352719,0.01682658505625406,0.00751978146190134,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-111.0,0.0,0.0,"['AAPL', -0.0161]","['QCOM', 0.0013]","['AVGO', 0.0012]","['NVDA', 0.0009]","['INTC', 0.0009]","['ADI', 0.0008]","['AMAT', 0.0007]","['IBM', 0.0007]","['AMD', 0.0006]","['TXN', 0.0005]","['ADI', 0.1306]","['ANSS', 0.1213]","['WDC', -0.115]","['PAYC', 0.1104]","['DXC', 0.1065]","['AMAT', 0.1022]","['CDW', -0.0962]","['QCOM', 0.0882]","['QRVO', 0.0812]","['AAPL', -0.0803]",0.019641404079817626,0.047723317051251435,-0.022340749189719844,-0.005725190839689365,0.0505419217161851,0.011222085063411491,-0.06171454219031647,-0.12350530511424651,-0.050587375639365995,0.0,0.008435496569547674
2020-05-04 13:18:00,0.009695121951219021,0.010969371753220252,0.001274249802001231,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-111.0,0.0,0.0,"['AAPL', 0.008]","['MA', -0.0045]","['V', -0.0034]","['INTC', 0.0024]","['CRM', -0.0017]","['NVDA', 0.0012]","['FISV', -0.0009]","['ORCL', -0.0008]","['PYPL', -0.0008]","['IBM', 0.0007]","['DXC', -0.2305]","['MA', -0.113]","['FISV', -0.0944]","['HPE', -0.0817]","['ANET', 0.0754]","['ADP', 0.0736]","['CRM', -0.0722]","['CTSH', 0.0722]","['NLOK', -0.0714]","['V', -0.0689]",-0.04778905349562823,0.01686957010713641,0.008435496569547674,0.0,-0.050587375639365995,0.011261261261275024,0.022519986488012123,0.01688618709896339,0.011255557431466556,-0.005627145349162976,0.022509848058538395
2020-05-04 13:19:00,0.009588045234248608,0.0099093356602006,0.00032129042595199254,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['INTC', 0.0037]","['AAPL', -0.0021]","['ADP', 0.0017]","['NVDA', 0.0017]","['ADBE', 0.0013]","['CRM', 0.0012]","['CSCO', 0.0009]","['ADI', 0.0008]","['V', -0.0008]","['ORCL', 0.0006]","['ADP', 0.1717]","['FLIR', -0.1443]","['ADS', -0.1438]","['ADI', 0.1195]","['HPE', -0.1091]","['CDW', -0.1005]","['QRVO', 0.096]","['ANSS', -0.0895]","['INTC', 0.0882]","['SWKS', 0.0705]",-0.10124873439082416,-0.04778905349562823,0.01686957010713641,0.008435496569547674,0.0,0.022519986488012123,0.01688618709896339,0.011255557431466556,-0.005627145349162976,0.022509848058538395,0.028130977832785398
2020-05-04 13:20:00,0.00940072202166031,0.012294893677235621,0.002894171655575312,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['AAPL', 0.0014]","['ADP', -0.0011]","['IBM', -0.0009]","['ADI', 0.0008]","['PYPL', -0.0007]","['INTU', 0.0007]","['V', -0.0004]","['MSI', -0.0004]","['MA', 0.0004]","['AVGO', 0.0004]","['ADI', 0.1278]","['IT', -0.1176]","['ADP', -0.105]","['HPE', -0.1043]","['MSI', -0.0928]","['ADS', -0.0886]","['NLOK', -0.0714]","['KLAC', 0.0666]","['INTU', 0.0622]","['XRX', -0.0612]",0.011261261261275024,-0.10124873439082416,-0.04778905349562823,0.01686957010713641,0.008435496569547674,0.01688618709896339,0.011255557431466556,-0.005627145349162976,0.022509848058538395,0.028130977832785398,-0.005624613307830817
2020-05-04 13:27:00,0.009453441295546993,0.012579385519835746,0.003125944224288753,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['AAPL', 0.0069]","['CSCO', 0.0021]","['V', 0.0018]","['IBM', 0.0016]","['MA', 0.0016]","['FIS', 0.0015]","['INTC', 0.0014]","['FISV', 0.0011]","['AMAT', 0.0009]","['AVGO', 0.0009]","['ADS', 0.2823]","['XRX', 0.2141]","['LDOS', 0.1584]","['PAYC', 0.1362]","['FISV', 0.1194]","['AMAT', 0.1184]","['IT', 0.1135]","['FIS', 0.11]","['AKAM', 0.1092]","['KLAC', 0.0963]",-0.005624613307830817,0.028130977832785398,0.022509848058538395,-0.005627145349162976,0.011255557431466556,0.04461322081574792,0.006017006196401553,0.0056230319388284045,0.03373629463028216,0.022483278061935508,0.03652711435795375
2020-05-04 13:29:00,0.009678675754628953,0.012264010542022648,0.0025853347873936953,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-111.0,0.0,-111.0,0.0,"['AAPL', -0.018]","['AVGO', 0.001]","['ADBE', 0.0009]","['CSCO', 0.0008]","['IBM', 0.0007]","['INTC', 0.0007]","['ORCL', 0.0007]","['V', 0.0006]","['NVDA', 0.0006]","['MSI', 0.0005]","['MSI', 0.1251]","['AAPL', -0.0898]","['XRX', -0.0884]","['LRCX', 0.0816]","['FLIR', 0.0721]","['KLAC', 0.0647]","['STX', -0.0646]","['FFIV', 0.0625]","['AVGO', 0.0565]","['HPE', 0.0545]",0.04461322081574792,-0.01687478906513551,-0.005624613307830817,0.028130977832785398,0.022509848058538395,0.0056230319388284045,0.03373629463028216,0.022483278061935508,0.03652711435795375,0.02527876864311107,0.014040211164778604
2020-05-04 13:31:00,0.009623287671235367,0.010514926802018291,0.000891639130782924,111.0,0.0,0.0,-111.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-111.0,0.0,"['CRM', 0.0018]","['CSCO', 0.0012]","['TXN', 0.0012]","['MA', 0.0011]","['AVGO', -0.001]","['V', 0.0009]","['ORCL', -0.0008]","['IBM', -0.0008]","['INTU', 0.0008]","['AMD', 0.0008]","['IPGP', 0.2598]","['ADS', 0.1323]","['NLOK', -0.0912]","['AMD', 0.0792]","['CRM', 0.0783]","['KEYS', 0.0782]","['DXC', -0.0769]","['XRX', 0.076]","['MU', 0.0742]","['INTU', 0.0717]",0.0056230319388284045,0.006017006196401553,0.04461322081574792,-0.01687478906513551,-0.005624613307830817,0.022483278061935508,0.03652711435795375,0.02527876864311107,0.014040211164778604,0.002807648033242849,-0.01123027682633504
2020-05-04 13:37:00,0.00941772151898746,0.009443450420342281,2.5728901354821546e-05,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['MA', -0.0034]","['AAPL', -0.0017]","['V', -0.0017]","['ADBE', -0.0016]","['NOW', -0.0015]","['PYPL', -0.0013]","['NVDA', -0.0012]","['ACN', -0.0011]","['CRM', -0.0009]","['CSCO', -0.0007]","['NOW', -0.1412]","['FLIR', -0.0979]","['WU', 0.0944]","['FLT', -0.0939]","['MA', -0.0849]","['ACN', -0.0592]","['ADBE', -0.0577]","['ADI', -0.0542]","['PYPL', -0.0532]","['HPQ', -0.0511]",0.002807648033242849,0.014040211164778604,0.02527876864311107,0.03652711435795375,0.022483278061935508,-0.005054192171627392,-0.003257310696880289,-0.008536678513171303,-0.005616715344880507,-0.017581306521385898,0.006348360971175637
2020-05-04 13:48:00,0.009715789473684065,0.019344380821749316,0.00962859134806525,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['AAPL', 0.0078]","['V', 0.0034]","['CSCO', 0.0021]","['CRM', 0.0015]","['TXN', 0.0014]","['NVDA', 0.0014]","['FIS', 0.0012]","['INTC', 0.0011]","['MA', 0.0011]","['PYPL', 0.001]","['XRX', 0.192]","['QRVO', 0.1654]","['LRCX', 0.1538]","['FLIR', 0.1452]","['ADS', 0.1155]","['MSI', 0.0998]","['CTSH', 0.0987]","['FLT', 0.0977]","['AMAT', 0.0971]","['FIS', 0.0902]",0.011235955056165814,0.011237217664894494,0.011238480557440589,-0.028088309645535325,0.006348360971175637,0.05614823133071045,0.025252525252539293,-0.005610255547139342,0.01683171094339908,0.00841443917762863,0.02524119362798949
2020-05-04 13:53:00,0.009528688524588942,0.01237011609838341,0.0028414275737944673,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-111.0,0.0,"['AAPL', 0.008]","['NVDA', -0.0007]","['INTC', -0.0007]","['CRM', 0.0007]","['MA', 0.0007]","['CSCO', -0.0006]","['IBM', 0.0005]","['ADP', 0.0005]","['V', 0.0004]","['ORCL', 0.0004]","['CDW', 0.1528]","['WDC', -0.1502]","['ADS', 0.1371]","['JKHY', -0.1009]","['JNPR', 0.0811]","['XRX', 0.0761]","['FLT', 0.0741]","['APH', 0.0717]","['NTAP', 0.0624]","['ADSK', -0.061]",0.01683171094339908,-0.005610255547139342,0.025252525252539293,0.05614823133071045,0.04493877092461851,0.02524119362798949,0.0028038693396847947,0.047664442326045275,0.0336294594064146,-0.0207311948452249,0.012273170513021903
2020-05-04 13:55:00,0.009275521405048651,0.01324900400362958,0.003973482598580928,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['AAPL', 0.0065]","['V', 0.003]","['CRM', 0.0024]","['MA', 0.0024]","['INTC', 0.0021]","['ADBE', 0.0019]","['NVDA', 0.0019]","['PYPL', 0.0015]","['ADP', 0.0013]","['AVGO', 0.0011]","['WU', 0.1756]","['WDC', -0.1348]","['FTNT', 0.1332]","['ADS', 0.126]","['ADP', 0.1256]","['CRM', 0.1031]","['AMD', 0.1023]","['PAYC', 0.0955]","['ANET', 0.0896]","['SWKS', -0.0887]",0.02524119362798949,0.00841443917762863,0.01683171094339908,-0.005610255547139342,0.025252525252539293,0.047664442326045275,0.0336294594064146,-0.0207311948452249,0.012273170513021903,0.038608113083093976,0.003472829033768221
2020-05-04 13:59:00,0.009516460905351227,0.010366684924050127,0.0008502240186989002,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['AAPL', 0.0048]","['NVDA', 0.0024]","['MA', 0.0019]","['CRM', 0.0018]","['INTC', 0.0016]","['PYPL', 0.0015]","['ORCL', 0.0015]","['ADBE', 0.0014]","['V', 0.0012]","['ADP', 0.001]","['SWKS', 0.1369]","['WDC', -0.1283]","['ADP', 0.1024]","['ADS', -0.0987]","['WU', 0.0944]","['JKHY', 0.0902]","['MSI', 0.0854]","['NVDA', 0.0835]","['ORCL', 0.0825]","['JNPR', 0.0809]",-0.0207311948452249,0.0336294594064146,0.047664442326045275,0.0028038693396847947,0.02524119362798949,0.038608113083093976,0.003472829033768221,-0.039207998431711744,-0.008405009385581419,0.0,-0.016811431773589014
2020-05-04 14:11:00,0.009707419017763948,0.014886166014242705,0.005178746996478757,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['AAPL', 0.0191]","['V', 0.0044]","['MA', 0.0035]","['CSCO', 0.0031]","['PYPL', 0.0028]","['AVGO', 0.0026]","['NVDA', 0.0025]","['CRM', 0.0024]","['ADBE', 0.0022]","['INTC', 0.0022]","['ADS', 0.2094]","['XRX', 0.1974]","['WDC', 0.1856]","['KLAC', 0.1755]","['MCHP', 0.1739]","['AVGO', 0.1545]","['IPGP', 0.1502]","['IT', 0.1482]","['ANET', 0.1475]","['FTNT', 0.1448]",-0.018726171787408763,0.011214534036119161,-0.04483802264321213,0.0,0.0,0.0846607123834664,0.06722312475491155,0.0,-0.016234675026594036,0.005039165514197919,-0.04199092995913478
2020-05-04 14:12:00,0.009601528384280541,0.011769536701357951,0.0021680083170774102,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['AAPL', 0.0144]","['INTC', 0.0036]","['CSCO', 0.0035]","['MA', 0.0031]","['CRM', 0.0028]","['V', 0.0027]","['ADBE', 0.0026]","['NVDA', 0.0019]","['QCOM', 0.0017]","['ORCL', 0.0016]","['ADS', 0.2363]","['WDC', 0.1824]","['XRX', 0.1819]","['ANET', 0.181]","['NTAP', 0.1557]","['FTNT', 0.1423]","['ANSS', 0.1399]","['IPGP', 0.1373]","['CSCO', 0.1222]","['CRM', 0.1214]",0.01816891030277379,-0.018726171787408763,0.011214534036119161,-0.04483802264321213,0.0,0.06722312475491155,0.0,-0.016234675026594036,0.005039165514197919,-0.04199092995913478,0.030806284482043367
2020-05-04 14:22:00,0.00896368467670256,0.013322427312698466,0.004358742635995906,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['AAPL', 0.0081]","['V', 0.0038]","['MA', 0.0026]","['INTC', 0.0016]","['AMD', 0.0009]","['ADBE', 0.0008]","['TXN', 0.0008]","['QCOM', 0.0008]","['NVDA', 0.0007]","['CSCO', 0.0006]","['IPGP', 0.2052]","['AMD', 0.0968]","['TEL', 0.0908]","['ADS', 0.0883]","['ANET', 0.0845]","['ANSS', 0.0835]","['JNPR', -0.0811]","['STX', 0.0809]","['APH', 0.0778]","['V', 0.0757]",-0.022284434490471572,0.002799630448779844,0.0027997088302811335,0.030806284482043367,-0.04199092995913478,0.04200739330122438,-0.036391120566581225,-0.016802016241967976,-0.02800806632309305,0.007508264694355837,-0.0075077009962898344
2020-05-04 14:31:00,0.009466936572198858,0.012969228841906663,0.0035022922697078053,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['AAPL', 0.0082]","['MA', 0.0027]","['ADBE', 0.0022]","['CRM', 0.0017]","['V', 0.0016]","['INTC', 0.0015]","['NVDA', 0.0013]","['ORCL', 0.001]","['INTU', 0.001]","['ACN', 0.0007]","['AKAM', 0.1392]","['HPE', 0.1362]","['ZBRA', 0.1241]","['CTXS', 0.1108]","['WDC', 0.1016]","['INTU', 0.0909]","['ADI', 0.0817]","['ADBE', 0.0793]","['PAYC', 0.0762]","['APH', 0.0749]",0.007116947132312923,-0.01271922451953067,-0.0075077009962898344,0.007508264694355837,-0.02800806632309305,0.044814161274975284,0.042834345866338275,-0.028823847116066226,-0.09517411264137188,-0.07845334827681905,-0.005608210420049442
2020-05-04 14:32:00,0.009720136518770163,0.015480292897138448,0.005760156378368285,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['AAPL', 0.0056]","['MA', 0.0028]","['V', 0.0027]","['CRM', 0.0017]","['CSCO', 0.0016]","['IBM', 0.0011]","['ADBE', 0.001]","['INTC', 0.0009]","['ACN', 0.0009]","['QCOM', 0.0008]","['ADS', 0.1447]","['ZBRA', 0.1317]","['HPE', 0.1088]","['XRX', 0.1064]","['NTAP', 0.106]","['APH', 0.0838]","['IT', 0.0827]","['WDC', 0.0825]","['AKAM', 0.081]","['ADSK', -0.0809]",0.030819231200251984,0.007116947132312923,-0.01271922451953067,-0.0075077009962898344,0.007508264694355837,0.042834345866338275,-0.028823847116066226,-0.09517411264137188,-0.07845334827681905,-0.005608210420049442,0.016881660123391207
2020-05-04 14:41:00,0.00938807531380812,0.020590895237724963,0.011202819923916843,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['AAPL', -0.0069]","['MA', 0.0032]","['ADBE', 0.0031]","['V', 0.0029]","['PYPL', 0.0024]","['CRM', 0.0013]","['NVDA', -0.0013]","['ORCL', 0.0011]","['AVGO', 0.0007]","['CSCO', 0.0007]","['ADBE', 0.1123]","['ZBRA', -0.102]","['PYPL', 0.1019]","['WDC', -0.1016]","['CTXS', 0.1003]","['IT', 0.098]","['WU', 0.0943]","['MA', 0.0803]","['VRSN', 0.0749]","['ADS', 0.0746]",-0.06167302085670068,0.016766659133815587,0.016881660123391207,-0.005608210420049442,-0.07845334827681905,0.036472799708242576,0.011218308279126177,0.03365114974762662,-0.019623233908960813,0.014019346698446178,0.07289038407625181
2020-05-04 14:46:00,0.009353208691260073,0.02553637157946347,0.016183162888203394,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['AAPL', 0.015]","['INTC', 0.0034]","['MA', 0.0028]","['CSCO', 0.0021]","['NVDA', 0.002]","['PYPL', 0.0017]","['QCOM', 0.0016]","['AVGO', 0.0015]","['FIS', 0.0014]","['ADBE', -0.0012]","['IPGP', 0.248]","['LDOS', 0.1467]","['KLAC', 0.1461]","['TEL', 0.1348]","['ADS', 0.1328]","['QCOM', 0.1139]","['FIS', 0.1098]","['AMAT', 0.1078]","['HPQ', 0.1028]","['GLW', 0.0994]",-0.019623233908960813,0.03365114974762662,0.011218308279126177,0.036472799708242576,-0.019635343618529255,0.07289038407625181,0.05883012102196883,0.025198084945543542,0.058780719923867686,0.09237138780875398,0.025097805982210453
2020-05-04 14:47:00,0.0094513099357366,0.01007270076930274,0.0006213908335661392,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['AAPL', 0.0112]","['V', 0.0047]","['MA', 0.0029]","['NVDA', 0.002]","['CSCO', 0.0016]","['PYPL', 0.0015]","['AVGO', 0.0014]","['TXN', 0.0013]","['IBM', 0.0013]","['ADBE', 0.0013]","['MCHP', 0.1308]","['FLT', 0.1287]","['VRSN', 0.1279]","['ANSS', 0.1149]","['ZBRA', 0.112]","['DXC', 0.1077]","['XRX', 0.1066]","['BR', 0.1057]","['PAYX', 0.0976]","['V', 0.0942]",0.014019346698446178,-0.019623233908960813,0.03365114974762662,0.011218308279126177,0.036472799708242576,0.05883012102196883,0.025198084945543542,0.058780719923867686,0.09237138780875398,0.025097805982210453,-0.06426555645590026
