VNQI: Vanguard Global ex-U.S. Real Estate Index Fund ETF
Inception Date: 2010-11-01
Fund Holdings as of: 2020-03-23
Total Assets Under Management (in thousands):	3557606
Shares Outstanding: 97415000
Expense Ratio: 0.12%
Tracks This Index: S&P Global ex-U.S. Property Index
ETFdb.com Category: Global Real Estate
Issuer: Vanguard
Structure: ETF
ETF Home Page: https://etfdb.com/etf/VNQI


Holding,Symbol,Weighting
Hysan Development Co Ltd,14,0.2282%
Daiwa Office Investment Corp,8976,0.2281%
Wharf Holdings Ltd,4,0.2262%
Agile Group Holdings Ltd,3383,0.2217%
Barwa Real Estate Company QPSC,BRES,0.2206%
Aldar Properties PJSC,ALDAR,0.2166%
Mobimo Holding AG,MOBN,0.2142%
Shaftesbury PLC,SHB,0.2095%
NEPI Rockcastle PLC,NRP,0.2094%
Land and Houses PCL,LH-F,0.2088%
Big Yellow Group PLC,BYG,0.2083%
Wihlborgs Fastigheter AB,WIHL,0.2078%
Hang Lung Group Ltd,10,0.2046%
Logan Property Holdings Co Ltd,3380,0.2028%
China Merchants Shekou Industrial Zone Holdings Co Ltd,001979,0.1995%
Mitsui Fudosan Logistics Park Inc,3471,0.1989%
Mori Hills Reit Investment Corp,3234,0.198%
Charter Hall Group,CHC,0.1946%
Capital & Counties Properties PLC,CAPC,0.1942%
Guangzhou R&F Properties Co Ltd,2777,0.192%
Londonmetric Property PLC,LMP,0.1881%
Kerry Properties Ltd,683,0.1855%
LaSalle Logiport REIT,3466,0.1845%
KWG Group Holdings Ltd,1813,0.1836%
Immofinanz AG,IIA,0.1834%
Allied Properties Real Estate Investment Trust,AP.UN,0.1818%
Entra ASA,ENTRA,0.1816%
RioCan Real Estate Investment Trust,REI.UN,0.1816%
BR Malls Participacoes SA,BRML3,0.1809%
WHA Corporation PCL,WHA-F,0.1787%
Comforia Residential Reit Inc,3282,0.175%
Nexity SA,NXI,0.1733%
Samhallsbyggnadsbolaget I Norden AB,SBB.B,0.1719%
Hufvudstaden AB,HUFV.A,0.1709%
Goodman Property Trust,GMT,0.1672%
Seazen Group Ltd,1030,0.1669%
Safestore Holdings PLC,SAFE,0.1655%
Aeon Mall Co Ltd,8905,0.1626%
Greentown China Holdings Ltd,3900,0.1617%
China Aoyuan Group Ltd,3883,0.1602%
Shanghai Lujiazui Finance & Trade Zone Development Co Ltd,900932,0.1573%
Zhenro Properties Group Ltd,6158,0.1567%
Fortune Real Estate Investment Trust,778,0.1564%
Aeon Reit Investment Corp,3292,0.156%
Alony Hetz Properties and Investments Ltd,ALHE,0.1555%
Choice Properties Real Estate Investment Trust,CHP.UN,0.1551%
Shopping Centres Australasia Property Group Re Ltd,SCP,0.1551%
Invincible Investment Corp,8963,0.155%
Dar Al Arkan Real Estate Development Company SJSC,4300,0.1533%
Japan Rental Housing Investments Inc,8986,0.1531%
Japan Hotel Reit Investment Corp,8985,0.1521%
Times China Holdings Ltd,1233,0.152%
Origin Property PCL,ORI-F,0.1491%
DLF Ltd,DLFU,0.1482%
Keppel REIT,K71U,0.1467%
Kungsleden AB,KLED,0.1463%
Mitsubishi Estate Logistics REIT Investment Corp,3481,0.1451%
Champion Real Estate Investment Trust,2778,0.1423%
Airport City Ltd,ARPT,0.1417%
Yuexiu Property Co Ltd,123,0.1416%
Premier Investment Corp,8956,0.1403%
Mapletree North Asia Commercial Trust,RW0U,0.1401%
Highwealth Construction Corp,2542,0.1374%
MCUBS MidCity Investment Corp,3227,0.1354%
Hulic Reit Inc,3295,0.1338%
Japan Excellent Inc,8987,0.1329%
Tesco Lotus Retail Growth Freehold and Leasehold Property Fund,TLGF,0.1321%
Befimmo SA,BEFB,0.132%
Mori Trust Sogo Reit Inc,8961,0.1303%
Tokyu REIT Inc,8957,0.1301%
Precinct Properties New Zealand Ltd,PCT,0.1293%
Kenedix Residential Next Investment Corp,3278,0.128%
Frontier Real Estate Investment Corp,8964,0.1279%
Workspace Group PLC,WKP,0.1266%
Invesco Office J-Reit Inc,3298,0.1261%
Frasers Centrepoint Trust,J69U,0.1257%
Multiplan Empreendimentos Imobiliarios SA,MULT3,0.1253%
Gemdale Properties and Investment Corporation Ltd,535,0.1252%
Heiwa Real Estate Co Ltd,8803,0.1242%
Montea Comm VA,MONT,0.1237%
Charter Hall Long WALE REIT,CLW,0.1204%
Ascott Residence Trust,HMN,0.1189%
Supalai PCL,SPALI-F,0.1176%
First Capital Realty Inc,FCR.UN,0.1134%
Nippon REIT Investment Corp,3296,0.1132%
Ichigo Office REIT Investment Corp,8975,0.1121%
Manulife US Real Estate Investment Trust,BTOU,0.1119%
KLCCP Stapled Group,KLCC,0.1116%
Cromwell Property Group,CMW,0.1102%
Viva Energy Reit Ltd,VVR,0.1102%
Sino-Ocean Group Holding Ltd,3377,0.11%
China SCE Group Holdings Ltd,1966,0.1099%
S Immo AG,SPI,0.1093%
Soho China Ltd,410,0.1081%
China Overseas Grand Oceans Group Ltd,81,0.1076%
Amot Investments Ltd,AMOT,0.1059%
BWP Trust,BWP,0.1058%
Shenzhen Investment Ltd,604,0.1038%
Granite Real Estate Investment Trust,GRT.UN,0.1028%
Powerlong Real Estate Holdings Ltd,1238,0.1028%
Parkway Life Real Estate Investment Trust,C2PU,0.1027%
Reit 1 Ltd,RIT1,0.1023%
SmartCentres Real Estate Investment Trust,SRU.UN,0.1003%
Hammerson PLC,HMSO,0.0998%
H&R Real Estate Investment Trust,HR.UN,0.0993%
Emaar The Economic City SJSC,4220,0.0985%
Kenedix Retail Reit Corp,3453,0.0983%
Fortress Reit Ltd,FFA,0.0982%
Intershop Holding AG,ISN,0.0971%
Frasers Logistics & Industrial Trust,BUOU,0.0968%
China Fortune Land Development Co Ltd,600340,0.0952%
Seazen Holdings Co Ltd,601155,0.0942%
Nyfosa AB,NYF,0.0939%
Northview Apartment REIT,NVU.UN,0.0937%
St. Modwen Properties PLC,SMP,0.0933%
Global One Real Estate Investment Corp,8958,0.093%
Kiwi Property Group Ltd,KPG,0.0921%
Parque Arauco SA,PARAUCO,0.0911%
MBK PCL,MBK-F,0.0906%
Yuexiu Real Estate Investment Trust,405,0.0905%
Ruentex Development Co Ltd,9945,0.0896%
Kenedix Inc,4321,0.0878%
IGB Real Estate Investment Trust,IGBREIT,0.0875%
Yuzhou Properties Company Ltd,1628,0.0873%
Atrium Ljungberg AB,ATRLJ.B,0.0864%
National Storage Reit,NSR,0.086%
Gemdale Corp,600383,0.0857%
Kaisa Group Holdings Ltd,1638,0.0854%
Melisron Ltd,MLSR,0.0854%
Pruksa Holding PCL,PSH-F,0.0846%
Oberoi Realty Ltd,OBER,0.0841%
CI Banco SA Institucion de Banca Multiple FF/00939,TERRA13,0.084%
Klovern AB,KLOV.B,0.0833%
Fukuoka REIT Corp,8968,0.0822%
Ascendas India Trust,CY6U,0.0822%
Leopalace21 Corp,8848,0.082%
LPN Development PCL,LPN-F,0.0817%
Hamborner REIT AG,HAB,0.0816%
Huaku Development Co Ltd,2548,0.0815%
Hopson Development Holdings Ltd,754,0.0814%
Hibernia REIT PLC,HBRN,0.0807%
Deutsche Euroshop AG,DEQ,0.0802%
Katitas Co Ltd,8919,0.0799%
Poly Property Group Co Ltd,119,0.0797%
Charter Hall Retail REIT,CQR,0.0795%
Aliansce Sonae Shopping Centers SA,ALSO3,0.0792%
Concentradora Fibra Danhos SA de CV,DANHOS13,0.0789%
Sunway Real Estate Investment Trust,SUNREIT,0.0785%
China Logistics Property Holdings Co Ltd,1589,0.0778%
Civitas Social Housing PLC,CSH,0.0776%
NSI NV,NSI,0.0771%
Corporacion Inmobiliaria Vesta SAB de CV,VESTA*,0.077%
Godrej Properties Ltd,GPL,0.077%
Cencosud Shopping SA,CENCOSHOPP,0.0767%
Prologis Property Mexico SA de CV,FIBRAPL14,0.0764%
Retail Estates NV,RET,0.0763%
China Dili Group,1387,0.0752%
Quality Houses PCL,QH-F,0.0748%
Tricon Capital Group Inc,TCN,0.0738%
CapitaLand Retail China Trust,AU8U,0.0736%
UK Commercial Property REIT Ltd,UKCM,0.0733%
Red Star Macalline Group Corp Ltd,1528,0.0729%
K. Wah International Holdings Ltd,173,0.072%
Emaar Malls PJSC,EMAARMALLS,0.0719%
Macquarie Mexico Real Estate Management SA de CV,FIBRAMQ12,0.0719%
Gazit Globe Ltd,GZT,0.0715%
Hankyu Hanshin REIT Inc,8977,0.0709%
Shui On Land Ltd,272,0.0707%
Irish Residential Properties REIT PLC,IRES,0.0704%
Oue Commercial Real Estate Investment Trust,TS0U,0.07%
Hoshino Resorts REIT Inc,3287,0.0695%
Heiwa Real Estate REIT Inc,8966,0.0695%
Midea Real Estate Holding Ltd,3990,0.0688%
Catena AB,CATE,0.0686%
Robinsons Land Corp,RLC,0.0684%
Ronshine China Holdings Ltd,3301,0.0682%
Emaar Development PJSC,EMAARDEV,0.0681%
InterRent Real Estate Investment Trust,IIP.UN,0.0677%
Redefine Properties Ltd,RDF,0.0673%
Chong Hong Construction Co Ltd,5534,0.0661%
Phoenix Mills Ltd,PHNX,0.0651%
Resilient Reit Ltd,RES,0.0651%
Brookfield Property Reit Inc,BPYU,0.0649%
Killam Apartment REIT,KMP.UN,0.0644%
Megaworld Corp,MEG,0.0633%
Dios Fastigheter AB,DIOS,0.063%
Cominar REIT,CUF.UN,0.062%
Iguatemi Empresa de Shopping Centers SA,IGTA3,0.0617%
Mirai Corp,3476,0.061%
Frasers Commercial Trust,ND8U,0.0609%
Daibiru Corp,8806,0.0603%
Jiayuan International Group Ltd,2768,0.0601%
Equites Property Fund Ltd,EQU,0.0597%
Altarea SCA,ALTA,0.0593%
Jinke Property Group Co Ltd,000656,0.0593%
Intervest Offices & Warehouses NV,INTO,0.0591%
SPH REIT,SK6U,0.0587%
Empiric Student Property PLC,ESP,0.0586%
Sunlight Real Estate Investment Trust,435,0.0585%
Keihanshin Building Co Ltd,8818,0.0563%
Eurocommercial Properties NV,ECMPA,0.0563%
Skyfame Realty (Holdings) Ltd,59,0.0562%
Yanlord Land Group Ltd,Z25,0.0561%
Prosperity Real Estate Investment Trust,808,0.0558%
BMO Commercial Property Trust Ltd,BCPT,0.0557%
ADO Properties SA,ADJ,0.0557%
Abacus Property Group,ABP,0.0556%
Vital Healthcare Property Trust,VHP,0.0552%
Samty Residential Investment Corp,3459,0.0551%
China South City Holdings Ltd,1668,0.0549%
Ingenia Communities Group,INA,0.0547%
United Development Company QPSC,UDCD,0.0543%
Shanghai Lingang Holdings Co Ltd,600848,0.054%
Growthpoint Properties Australia Ltd,GOZ,0.0539%
CDL Hospitality Trusts,J85,0.0524%
Aedas Homes SA,AEDAS,0.0522%
Ichigo Inc,2337,0.0519%
Wing Tai Holdings Ltd,W05,0.0514%
Shanghai Jinqiao Export Processing Zone Development Co Ltd,900911,0.0508%
IOI Properties Group Bhd,IOIPG,0.0507%
Starhill Global Real Estate Investment Trust,P40U,0.0502%
Zhongliang Holdings Group Company Ltd,2772,0.0501%
Talaat Mostafa Group Holding Co SAE,TMGH,0.0492%
Argosy Property Ltd,ARG,0.0492%
Bumi Serpong Damai Tbk PT,BSDE,0.0491%
Citycon Oyj,CTY1S,0.049%
Axis Real Estate Investment Trust,AXREIT,0.0486%
Risesun Real Estate Development Co Ltd,002146,0.0481%
NorthWest Healthcare Properties REIT,NWH.UN,0.0481%
Dream Industrial Real Estate Investment Trust,DIR.UN,0.0479%
DIC Asset AG,DIC,0.0477%
BR Properties SA,BRPR3,0.0471%
One REIT Inc,3290,0.0468%
Rural Funds Group,RFF,0.0467%
Star Asia Investment Corp,3468,0.0467%
ESR FUNDS MANAGEMENT (S) LIMITED,J91U,0.0466%
LVGEM (China) Real Estate Investment Co Ltd,95,0.0466%
Prince Housing & Development Corp,2511,0.0459%
CT Real Estate Investment Trust,CRT.UN,0.0457%
Big Shopping Centers Ltd,BIG,0.0455%
Healthcare & Medical Investment Corp,3455,0.0454%
Amata Corporation PCL,AMATA-F,0.0453%
DREAM Unlimited Corp,DRM,0.045%
Picton Property Income Ltd,PCTN,0.0448%
Lamda Development SA,LAMDA,0.0442%
Vastned Retail NV,VASTN,0.0439%
Emlak Konut Gayrimenkul Yatirim Ortakligi AS,EKGYO,0.0436%
Far East Consortium International Ltd,35,0.0436%
Redco Properties Group Ltd,1622,0.0436%
Centuria Office REIT,COF,0.0436%
Urban&Civic PLC,UANC,0.0435%
Ciputra Development Tbk PT,CTRA,0.0431%
Itochu Advance Logistics Investment Corp,3493,0.0431%
Summit Industrial Income REIT,SMU.UN,0.0431%
Vukile Property Fund Ltd,VKE,0.0425%
Wereldhave NV,WHA,0.0424%
Ananda Development PCL,ANAN-F,0.0421%
Pavilion Real Estate Investment Trust,PAVREIT,0.0418%
Dexin China Holdings Company Ltd,2019,0.0417%
Sella Capital Real Estate Ltd,SLARL,0.0412%
Sime Darby Property Bhd,SIMEPROP,0.0412%
Crombie Real Estate Investment Trust,CRR.UN,0.0411%
Helical PLC,HLCL,0.0408%
Dream Office Real Estate Investment Trust,D.UN,0.0408%
Jiangsu Zhongnan Construction Group Co Ltd,000961,0.0404%
Tosei REIT Investment Corp,3451,0.0404%
Yango Group Co Ltd,000671,0.0403%
AIMS APAC REIT,O5RU,0.0399%
Hyprop Investments Ltd,HYP,0.0395%
Sansiri PCL,SIRI-F,0.0391%
Xinhu Zhongbao Co Ltd,600208,0.0391%
Plaza SA,MALLPLAZA,0.0388%
Goldcrest Co Ltd,8871,0.0383%
Starts Proceed Investment Corp,8979,0.038%
Lar Espana Real Estate SOCIMI SA,LRE,0.0379%
GDI Property Group Ltd,GDI,0.0371%
Sankei Real Estate Inc,2972,0.0363%
Al Rajhi REIT,4340,0.0363%
Central China Real Estate Ltd,832,0.0363%
Pakuwon Jati Tbk PT,PWON,0.0362%
Regional REIT Ltd,RGL,0.0361%
Redsun Properties Group Ltd,1996,0.036%
Adler Real Estate AG,ADL,0.0355%
Stor-Age Property REIT Ltd,SSS,0.0354%
Saudi Real Estate Company SJSC,4020,0.0353%
Artis Real Estate Investment Trust,AX.UN,0.0352%
Zhuguang Holdings Group Company Ltd,1176,0.0348%
Greenland Hong Kong Holdings Ltd,337,0.0348%
Mori Trust Hotel Reit Inc,3478,0.0345%
Boardwalk Real Estate Investment Trust,BEI.UN,0.0345%
First Real Estate Investment Trust,AW9U,0.0344%
Univentures PCL,UV-F,0.0343%
Minto Apartment Real Estate Investment Trust,MI.UN,0.0342%
Road King Infrastructure Ltd,1098,0.0341%
Joy City Property Ltd,207,0.0341%
Farglory Land Development Co Ltd,5522,0.034%
Prestige Estates Projects Ltd,PEPL,0.0338%
Cache Logistics Trust,K2LU,0.0336%
Arena Reit No 1,ARF,0.0336%
Cathay Real Estate Development Co Ltd,2501,0.0335%
Charter Hall Social Infrastructure REIT,CQE,0.0331%
Takara Leben Co Ltd,8897,0.0331%
Hanson International Tbk PT,MYRX,0.0326%
Etalon Group PLC,ETLN,0.0322%
Takara Leben Real Estate Investment Corp,3492,0.0321%
Ynh Property Bhd,YNHPROP,0.0319%
Kindom Development Co Ltd,2520,0.0318%
DoubleDragon Properties Corp,DD,0.0317%
Schroder Real Estate Investment Trust Ltd,SREI,0.0315%
C&D International Investment Group Ltd,1908,0.0314%
Lippo Karawaci Tbk PT,LPKR,0.0314%
China Enterprise Co Ltd,600675,0.0313%
Far East Hospitality Trust,Q5T,0.0312%
Jadwa REIT Saudi Fund,4342,0.031%
Gruppa LSR PAO,LSRG,0.0309%
Chinese Estates Holdings Ltd,127,0.0308%
Beijing Capital Land Ltd,2868,0.0303%
Derayah REIT Fund,4339,0.0302%
Shanghai Zhangjiang Hi-Tech Park Development Co Ltd,600895,0.0302%
Sagax AB,SAGA.D,0.03%
Financial Street Holdings Co Ltd,000402,0.0296%
Metrovacesa SA,MVC,0.0294%
Samty Co Ltd,3244,0.0285%
Hung Sheng Construction Ltd,2534,0.0283%
Kuo Yang Construction Co Ltd,2505,0.0283%
Attacq Ltd,ATT,0.0281%
Summarecon Agung Tbk PT,SMRA,0.028%
National Real Estate Co KSCP,NRE,0.028%
Sichuan Languang Development Co Ltd,600466,0.028%
Shanghai Wanye Enterprises Co Ltd,600641,0.0272%
Newriver Reit PLC,NRR,0.0269%
Matrix Concepts Holdings Bhd,MATRIX,0.0267%
Immobiliare Grande Distribuzione SIIQ SpA,IGD,0.0262%
Develia SA,DVL,0.0261%
Sasseur Real Estate Investment Trust,CRPU,0.0261%
SAKURA SOGO REIT Investment Corp,3473,0.0259%
TOC Co Ltd,8841,0.0259%
Fantasia Holdings Group Co Ltd,1777,0.0259%
Shinhan Alpha REIT Co Ltd,293940,0.0256%
MAS Real Estate Inc,MSP,0.0255%
Mercialys SA,MERY,0.0254%
CapitaLand Malaysia Mall Trust,CMMT,0.0253%
Grandjoy Holdings Group Co Ltd,000031,0.0253%
Kuwait Real Estate Company KPSC,KRE,0.0252%
Vista Land and Lifescapes Inc,VLL,0.0251%
Beijing Capital Development Co Ltd,600376,0.0247%
CRE Logistics REIT Inc,3487,0.0244%
Shanghai Industrial Urban Development Group Ltd,563,0.0242%
Uoa Development Bhd,UOADEV,0.0242%
Beijing North Star Co Ltd,588,0.0239%
Greattown Holdings Ltd,600094,0.0237%
ARA US Hospitality Trust,XZL,0.0235%
Frasers Hospitality Trust,ACV,0.0235%
Selvaag Bolig ASA,SBO,0.0225%
OUE Ltd,LJ3,0.0224%
SA Corporate Real Estate Fund Managers (Pty) Ltd,SAC,0.0224%
Radium Life Tech Co Ltd,2547,0.0222%
Japan Property Management Center Co Ltd,3276,0.0221%
Madinet Nasr for Housing and Development SAE,MNHD,0.022%
Fortress Reit Ltd,FFB,0.0218%
Shanghai Shimao Co Ltd,600823,0.0218%
Emira Property Fund,EMI,0.0217%
RDI Reit PLC,RDI,0.0216%
JHSF Participacoes SA,JHSF3,0.0215%
Damac Properties Dubai PJSC Co,DAMAC,0.0215%
Shanghai Shibei Hi-Tech Co Ltd,900902,0.0213%
S P Setia Bhd,SPSETIA,0.0209%
Hangzhou Binjiang Real Estate Group Co Ltd,002244,0.0208%
Filinvest Land Inc,FLI,0.0205%
Sixth of October Development and Investment Co SAE,OCDI,0.0205%
Tosei Corp,8923,0.0202%
Lippo Malls Indonesia Retail Trust,D5IU,0.0202%
Indiabulls Real Estate Ltd,IBREL,0.0202%
China Merchants Land Ltd,978,0.02%
Chip Eng Seng Corporation Ltd,C29,0.0195%
SK D&D Co Ltd,210980,0.0195%
Sun Frontier Fudousan Co Ltd,8934,0.0192%
Concentradora Fibra Hotelera Mexicana SA de CV,FIHO12,0.0191%
Samhallsbyggnadsbolaget I Norden AB,SBB.D,0.019%
Hung Poo Real Estate Development Co Ltd,2536,0.019%
Morguard North American Residential Real Estate Investment Trust,MRG.UN,0.0189%
Sabana Shariah Compliant Industrial Real Estate Investment Trust,M1GU,0.0189%
Epp NV,EPP,0.0189%
Huafa Industrial Co Ltd Zhuhai,600325,0.0188%
King's Town Construction Co Ltd,2524,0.0188%
Soilbuild Business Space REIT,SV3U,0.0188%
Escon Japan Reit Investment Corp,2971,0.0184%
Xymax Reit Investment Corp,3488,0.0184%
Marimo Regional Revitalization REIT Inc,3470,0.0184%
China Electronics Optics Valley Union Holding Co Ltd,798,0.0183%
Log Commercial Properties e Participacoes SA,LOGG3,0.0182%
Tahoe Group Co Ltd,000732,0.0176%
Hotel Property Investments Ltd,HPI,0.0175%
APN Industria REIT,ADI,0.0172%
ZongTai Real Estate Development Co Ltd,3056,0.0171%
Glory Land Company Ltd,2329,0.0171%
Shinoken Group Co Ltd,8909,0.017%
U and I Group PLC,UAI,0.0169%
Taiwan Land Development Corp,2841,0.0165%
True North Commercial REIT,TNT.UN,0.0164%
Suning Universal Co Ltd,000718,0.0161%
Kee Tai Properties Co Ltd,2538,0.0158%
Omaxe Ltd,OAXE,0.0157%
Huang Hsiang Construction Corp,2545,0.0155%
Shining Building Business Co Ltd,5531,0.0154%
Langham Hospitality Investments Ltd,1270,0.015%
DaFa Properties Group Ltd,6111,0.015%
Sobha Ltd,SOBHA,0.0149%
Jingrui Holdings Ltd,1862,0.0148%
Tianjin Guangyu Development Co Ltd,000537,0.0145%
Musharaka REIT,4335,0.0143%
Cedar Woods Properties Ltd,CWP,0.014%
Shanghai Industrial Development Co Ltd,600748,0.014%
Sunshine 100 China Holdings Ltd,2608,0.0139%
Brigade Enterprises Ltd,BRGD,0.0139%
RAK Properties PJSC,RAKPROP,0.0137%
China World Trade Center Co Ltd,600007,0.0135%
Oxley Holdings Ltd,5UX,0.0134%
Cash Component,CASH,0.0131%
Slate Retail REIT,SRT.UN,0.0129%
Nesco Ltd,NESCO,0.0129%
Is Gayrimenkul Yatirim Ortakligi AS,ISGYO,0.0128%
U City PCL,U-F,0.0127%
D.M. Wenceslao & Associates Inc,DMW,0.0127%
Mah Sing Group Bhd,MAHSING,0.0124%
Ooedo Onsen Reit Investment Corp,3472,0.0123%
Sunteck Realty Ltd,SUNTECK,0.012%
Palm Hills Developments Company SAE,PHDC,0.0119%
Mahindra Lifespace Developers Ltd,MLIFE,0.0119%
Heliopolis Co for Housing and Development SAE,HELI,0.0117%
Property and Building Corp Ltd,PTBL,0.0114%
Arrowhead Properties Ltd,AHB,0.0107%
Deyaar Development PJSC,DEYAAR,0.0106%
Ichigo Hotel REIT Investment Corp,3463,0.0105%
Al-Andalus Property Company SJSC,4320,0.0104%
Emaar Misr for Development SAE,EMFD,0.0097%
Gree Real Estate Co Ltd,600185,0.0096%
Puradelta Lestari Tbk PT,DMAS,0.0095%
Myhome Real Estate Development Group Co Ltd,000667,0.0092%
China Vast Industrial Urban Development Company Ltd,6166,0.0092%
Dongwon Development Co Ltd,013120,0.009%
Dear Life Co Ltd,3245,0.009%
Eagle Hospitality Trust,LIW,0.009%
Slate Office REIT,SOT.UN,0.0089%
Eco World Development Group Bhd,ECOWLD,0.0088%
Xinyuan Real Estate Co Ltd,XIN,0.0082%
UEM Sunrise Bhd,UEMS,0.008%
Modernland Realty Tbk PT,MDLN,0.0079%
Shenzhen Heungkong Holding Co Ltd,600162,0.0077%
Sentul City Tbk PT,BKSL,0.0077%
ALAM SUTERA REALTY Tbk PT,ASRI,0.0076%
San Far Property Ltd,9946,0.0073%
Macrolink Culturaltainment Development Co Ltd,000620,0.0073%
Mazaya Qatar Real Estate Development QSC,MRDS,0.0072%
Bright Real Estate Group Co Ltd,600708,0.0064%
Everbright Jiabao Co Ltd,600622,0.0063%
