VGT: Vanguard Information Technology ETF
Inception Date: 2004-01-30
Fund Holdings as of: 2020-03-23
Total Assets Under Management (in thousands):	19706856
Shares Outstanding: 105945000
Expense Ratio: 0.1%
Tracks This Index: MSCI US Investable Market Information Technology 25/50 Index
ETFdb.com Category: Technology Equities
Issuer: Vanguard
Structure: ETF
ETF Home Page: https://etfdb.com/etf/VGT


Holding,Symbol,Weighting
Virtusa Corp,VRTU,0.0143%
Cardtronics PLC,CATM,0.0141%
TiVo Corp,TIVO,0.0141%
MACOM Technology Solutions Holdings Inc,MTSI,0.0141%
Amkor Technology Inc,AMKR,0.0139%
Infinera Corp,INFN,0.0135%
Switch Inc,SWCH,0.013%
3D Systems Corp,DDD,0.0129%
Pluralsight Inc,PS,0.0123%
Photronics Inc,PLAB,0.0121%
FARO Technologies Inc,FARO,0.0121%
Unisys Corp,UIS,0.012%
ePlus inc,PLUS,0.0119%
Zuora Inc,ZUO,0.0117%
Benchmark Electronics Inc,BHE,0.0114%
Yext Inc,YEXT,0.0114%
MaxLinear Inc,MXL,0.0112%
Verra Mobility Corp,VRRM,0.0112%
CTS Corp,CTS,0.011%
Xperi Corp,XPER,0.0106%
SunPower Corp,SPWR,0.0105%
NETGEAR Inc,NTGR,0.0105%
Limelight Networks Inc,LLNW,0.0103%
Tenable Holdings Inc,TENB,0.0101%
Ultra Clean Holdings Inc,UCTT,0.0098%
EVO Payments Inc,EVOP,0.0095%
CEVA Inc,CEVA,0.0091%
OneSpan Inc,OSPN,0.0091%
Axcelis Technologies Inc,ACLS,0.009%
TTEC Holdings Inc,TTEC,0.009%
Upland Software Inc,UPLD,0.0088%
Cohu Inc,COHU,0.0087%
ScanSource Inc,SCSC,0.0087%
Model N Inc,MODN,0.0084%
Harmonic Inc,HLIT,0.0084%
Tucows Inc,TCX,0.008%
PC Connection Inc,CNXN,0.0077%
Veeco Instruments Inc,VECO,0.0077%
QAD Inc,QADA,0.0072%
Cass Information Systems Inc,CASS,0.0072%
Ichor Holdings Ltd,ICHR,0.0066%
American Software Inc,AMSWA,0.0065%
Ebix Inc,EBIX,0.0063%
Conduent Inc,CNDT,0.0062%
Comtech Telecommunications Corp,CMTL,0.0059%
Extreme Networks Inc,EXTR,0.0056%
Digital Turbine Inc,APPS,0.0056%
SVMK Inc,SVMK,0.0055%
Calix Inc,CALX,0.0054%
Plantronics Inc,PLT,0.0054%
Kimball Electronics Inc,KE,0.0052%
Smart Global Holdings Inc,SGH,0.0052%
MTS Systems Corp,MTSC,0.0052%
Hackett Group Inc,HCKT,0.0052%
Diebold Nixdorf Inc,DBD,0.005%
PagerDuty Inc,PD,0.005%
nLIGHT Inc,LASR,0.0049%
ADTRAN Inc,ADTN,0.0049%
PDF Solutions Inc,PDFS,0.0048%
GTT Communications Inc,GTT,0.0046%
Impinj Inc,PI,0.0045%
A10 Networks Inc,ATEN,0.0044%
Cash Component,CASH,0.0043%
Benefitfocus Inc,BNFT,0.0042%
MobileIron Inc,MOBL,0.0041%
Shotspotter Inc,SSTI,0.004%
NeoPhotonics Corp,NPTN,0.0038%
NVE Corp,NVEC,0.0037%
GreenSky Inc,GSKY,0.0036%
Vishay Precision Group Inc,VPG,0.0035%
Daktronics Inc,DAKT,0.0033%
International Money Express Inc,IMXI,0.0033%
Intelligent Systems Corp,INS,0.003%
CalAmp Corp,CAMP,0.0028%
Arlo Technologies Inc,ARLO,0.0026%
Ribbon Communications Inc,RBBN,0.0025%
Applied Optoelectronics Inc,AAOI,0.0024%
Alpha and Omega Semiconductor Ltd,AOSL,0.0023%
Endurance International Group Holdings Inc,EIGI,0.0023%
Paysign Inc,PAYS,0.0021%
Domo Inc,DOMO,0.0015%
Casa Systems Inc,CASA,0.0014%
Exela Technologies Inc,XELA,0.0001%
