VFH: Vanguard Financials ETF
Inception Date: 2004-01-30
Fund Holdings as of: 2020-03-23
Total Assets Under Management (in thousands):	4358763
Shares Outstanding: 101721000
Expense Ratio: 0.1%
Tracks This Index: MSCI US Investable Market Financials 25/50 Index
ETFdb.com Category: Financials Equities
Issuer: Vanguard
Structure: ETF
ETF Home Page: https://etfdb.com/etf/VFH


Holding,Symbol,Weighting
Fidelity National Financial Inc,FNF,0.2472%
Renaissancere Holdings Ltd,RNR,0.2463%
AGNC Investment Corp,AGNC,0.2377%
Assurant Inc,AIZ,0.2348%
People's United Financial Inc,PBCT,0.1997%
SEI Investments Co,SEIC,0.1981%
Commerce Bancshares Inc,CBSH,0.198%
Ally Financial Inc,ALLY,0.1947%
Franklin Resources Inc,BEN,0.1928%
Equitable Holdings Inc,EQH,0.1838%
New York Community Bancorp Inc,NYCB,0.1829%
Zions Bancorporation NA,ZION,0.1731%
Prosperity Bancshares Inc,PB,0.1728%
Voya Financial Inc,VOYA,0.1728%
Legg Mason Inc,LM,0.1674%
Apollo Global Management Inc,APO,0.1666%
Comerica Inc,CMA,0.1659%
First American Financial Corp,FAF,0.1653%
East West Bancorp Inc,EWBC,0.1647%
Signature Bank,SBNY,0.1637%
American Financial Group Inc,AFG,0.1592%
Erie Indemnity Co,ERIE,0.1591%
Reinsurance Group of America Inc,RGA,0.1497%
Old Republic International Corp,ORI,0.1496%
Lincoln National Corp,LNC,0.1457%
Hanover Insurance Group Inc,THG,0.1406%
LPL Financial Holdings Inc,LPLA,0.1395%
Kemper Corp,KMPR,0.136%
Jefferies Financial Group Inc,JEF,0.1315%
AXIS Capital Holdings Ltd,AXS,0.1265%
Cullen/Frost Bankers Inc,CFR,0.124%
Invesco Ltd,IVZ,0.1236%
TCF Financial Corp,TCF,0.122%
First Financial Bankshares Inc,FFIN,0.1207%
Primerica Inc,PRI,0.1197%
Rli Corp,RLI,0.1192%
Selective Insurance Group Inc,SIGI,0.1152%
SLM Corp,SLM,0.115%
Glacier Bancorp Inc,GBCI,0.1141%
Eaton Vance Corp,EV,0.1131%
FirstCash Inc,FCFS,0.1122%
Credit Acceptance Corp,CACC,0.1094%
Popular Inc,BPOP,0.1087%
Interactive Brokers Group Inc,IBKR,0.1087%
Starwood Property Trust Inc,STWD,0.1068%
Western Alliance Bancorp,WAL,0.1059%
Community Bank System Inc,CBU,0.1039%
Valley National Bancorp,VLY,0.1029%
Janus Henderson Group PLC,0RPW,0.1%
Tradeweb Markets Inc,TW,0.0992%
Pinnacle Financial Partners Inc,PNFP,0.0985%
Stifel Financial Corp,SF,0.0981%
Athene Holding Ltd,ATH,0.0977%
New Residential Investment Corp,NRZ,0.0928%
Affiliated Managers Group Inc,AMG,0.0927%
eHealth Inc,EHTH,0.0913%
Morningstar Inc,MORN,0.0908%
Unum Group,UNM,0.0901%
Radian Group Inc,RDN,0.0901%
United Bankshares Inc,UBSI,0.0899%
First Horizon National Corp,FHN,0.089%
Bank Ozk,OZK,0.0887%
First Hawaiian Inc,FHB,0.0863%
Umpqua Holdings Corp,UMPQ,0.0857%
Houlihan Lokey Inc,HLI,0.0856%
Synovus Financial Corp,SNV,0.0843%
First Citizens BancShares Inc (Delaware),FCNCA,0.0837%
UMB Financial Corp,UMBF,0.0833%
Ares Management Corp,ARES,0.0827%
Kinsale Capital Group Inc,KNSL,0.0818%
F.N.B. Corp,FNB,0.0807%
Cannae Holdings Inc,CNNE,0.0801%
Bank of Hawaii Corp,BOH,0.0796%
Blackstone Mortgage Trust Inc,BXMT,0.0787%
BancorpSouth Bank,BXS,0.0787%
Independent Bank Corp (Massachusetts),INDB,0.0787%
Old National Bancorp,ONB,0.0783%
Essent Group Ltd,ESNT,0.0782%
MGIC Investment Corp,MTG,0.0778%
Assured Guaranty Ltd,AGO,0.0777%
CVB Financial Corp,CVBF,0.0773%
Brighthouse Financial Inc,BHF,0.0763%
South State Corp,SSB,0.0762%
CenterState Bank Corp,CSFL,0.0751%
Associated Banc-Corp,ASB,0.0729%
Fulton Financial Corp,FULT,0.0722%
Webster Financial Corp,WBS,0.0722%
Wintrust Financial Corp,WTFC,0.0719%
Washington Federal Inc,WAFD,0.0708%
PacWest Bancorp,PACW,0.0699%
Home BancShares Inc,HOMB,0.0685%
Investors Bancorp Inc,ISBC,0.0682%
Columbia Banking System Inc,COLB,0.068%
Chimera Investment Corp,CIM,0.067%
White Mountains Insurance Group Ltd,WTM,0.066%
IBERIABANK Corp,IBKC,0.0641%
Enstar Group Ltd,ESGR,0.0639%
Simmons First National Corp,SFNC,0.0638%
Sterling Bancorp,STL,0.0635%
Genworth Financial Inc,GNW,0.0631%
BankUnited Inc,BKU,0.0627%
Atlantic Union Bankshares Corp,AUB,0.0617%
LendingTree Inc,TREE,0.0613%
OneMain Holdings Inc,OMF,0.0606%
Evercore Inc,EVR,0.0604%
Cathay General Bancorp,CATY,0.0593%
First Merchants Corp,FRME,0.0587%
FGL Holdings Inc,FG,0.0584%
Capitol Federal Financial Inc,CFFN,0.058%
CNO Financial Group Inc,CNO,0.0574%
Trustmark Corp,TRMK,0.0572%
Hancock Whitney Corp,HWC,0.0561%
Westamerica Bancorp,WABC,0.0561%
WesBanco Inc,WSBC,0.056%
Horace Mann Educators Corp,HMN,0.0557%
ProAssurance Corp,PRA,0.0555%
NBT Bancorp Inc,NBTB,0.0552%
First Midwest Bancorp Inc,FMBI,0.0546%
CIT Group Inc,CIT,0.0539%
United Community Banks Inc,UCBI,0.0536%
First Financial Bancorp,FFBC,0.0532%
Ameris Bancorp,ABCB,0.053%
Moelis & Co,MC,0.0527%
Federated Hermes Inc,FHI,0.0525%
MFA Financial Inc,MFA,0.0514%
Navient Corp,NAVI,0.0509%
PennyMac Financial Services Inc,PFSI,0.0503%
ServisFirst Bancshares Inc,SFBS,0.0497%
Two Harbors Investment Corp,TWO,0.0496%
Park National Corp,PRK,0.049%
American Equity Investment Life Holding Co,AEL,0.0486%
Argo Group International Holdings Ltd,ARGO,0.0483%
Towne Bank,TOWN,0.0482%
BOK Financial Corp,BOKF,0.0463%
Virtu Financial Inc,VIRT,0.0458%
Employers Holdings Inc,EIG,0.0452%
Safety Insurance Group Inc,SAFT,0.045%
First Interstate BancSystem Inc,FIBK,0.0441%
Amerisafe Inc,AMSF,0.0441%
PRA Group Inc,PRAA,0.044%
Northwest Bancshares Inc,NWBI,0.0436%
Hilltop Holdings Inc,HTH,0.0431%
International Bancshares Corp,IBOC,0.043%
Walker & Dunlop Inc,WD,0.0421%
Texas Capital Bancshares Inc,TCBI,0.0414%
Artisan Partners Asset Management Inc,APAM,0.0405%
National General Holdings Corp,NGHC,0.0405%
James River Group Holdings Ltd,JRVR,0.0402%
WSFS Financial Corp,WSFS,0.04%
Great Western Bancorp Inc,GWB,0.04%
S&T Bancorp Inc,STBA,0.0388%
Hope Bancorp Inc,HOPE,0.0387%
Banner Corp,BANR,0.0384%
Apollo Commercial Real Estate Finance Inc,ARI,0.0384%
Mercury General Corp,MCY,0.0384%
Green Dot Corp,GDOT,0.0381%
Hamilton Lane Inc,HLNE,0.0374%
City Holding Co,CHCO,0.0373%
Renasant Corp,RNST,0.0371%
Heartland Financial USA Inc,HTLF,0.0369%
Lakeland Financial Corp,LKFN,0.0366%
Invesco Mortgage Capital Inc,IVR,0.0363%
Tompkins Financial Corp,TMP,0.0358%
Cohen & Steers Inc,CNS,0.0358%
Southside Bancshares Inc,SBSI,0.0346%
Palomar Holdings Inc,PLMR,0.0345%
First Bancorp,FBP,0.0341%
Santander Consumer USA Holdings Inc,SC,0.034%
Axos Financial Inc,AX,0.034%
First Commonwealth Financial Corp,FCF,0.0337%
Brookline Bancorp Inc,BRKL,0.0335%
Pacific Premier Bancorp Inc,PPBI,0.0334%
Waddell & Reed Financial Inc,WDR,0.0334%
Eagle Bancorp Inc,EGBN,0.0333%
Columbia Financial Inc,CLBK,0.0328%
OceanFirst Financial Corp,OCFC,0.0323%
Nelnet Inc,NNI,0.0323%
BGC Partners Inc,BGCP,0.0321%
Trupanion Inc,TRUP,0.0316%
Seacoast Banking Corporation of Florida,SBCF,0.0314%
Independent Bank Group Inc,IBTX,0.0309%
Sandy Spring Bancorp Inc,SASR,0.0303%
Cash Component,CASH,0.0298%
New York Mortgage Trust Inc,NYMT,0.0295%
First Busey Corp,BUSE,0.0295%
Heritage Financial Corp,HFWA,0.0287%
Provident Financial Services Inc,PFS,0.0284%
NMI Holdings Inc,NMIH,0.0277%
Cadence Bancorp,CADE,0.0277%
United Fire Group Inc,UFCS,0.0275%
Trico Bancshares,TCBK,0.0274%
Flagstar Bancorp Inc,FBC,0.0272%
Kearny Financial Corp,KRNY,0.0267%
Enterprise Financial Services Corp,EFSC,0.0266%
German American Bancorp Inc,GABC,0.0251%
First Bancorp (North Carolina),FBNC,0.025%
National Bank Holdings Corp,NBHC,0.0249%
American National Insurance Co,ANAT,0.0248%
PJT Partners Inc,PJT,0.0242%
PennyMac Mortgage Investment Trust,PMT,0.0241%
Goosehead Insurance Inc,GSHD,0.0238%
BancFirst Corp,BANF,0.0238%
Carolina Financial Corp,CARO,0.0237%
Stewart Information Services Corp,STC,0.0235%
Stock Yards Bancorp Inc,SYBT,0.0231%
Triumph Bancorp Inc,TBK,0.0213%
Piper Sandler Companies,PIPR,0.0211%
Berkshire Hills Bancorp Inc,BHLB,0.0211%
Ambac Financial Group Inc,AMBC,0.021%
Meridian Bancorp Inc (MARYLAND),EBSB,0.0208%
Universal Insurance Holdings Inc,UVE,0.0208%
Bryn Mawr Bank Corp,BMTC,0.0207%
LendingClub Corp,LC,0.0206%
INTL FCStone Inc,INTL,0.0205%
1st Source Corp,SRCE,0.0203%
Lakeland Bancorp Inc,LBAI,0.0203%
Redwood Trust Inc,RWT,0.0202%
MBIA Inc,MBI,0.0202%
OFG Bancorp,OFG,0.02%
Preferred Bank,PFBC,0.02%
Camden National Corp,CAC,0.02%
Washington Trust Bancorp Inc,WASH,0.02%
Northfield Bancorp Inc,NFBK,0.0195%
Veritex Holdings Inc,VBTX,0.0195%
Nicolet Bankshares Inc,NCBS,0.0194%
Boston Private Financial Holdings Inc,BPFH,0.0193%
Third Point Reinsurance Ltd,TPRE,0.0192%
Blucora Inc,BCOR,0.0191%
Community Trust Bancorp Inc,CTBI,0.0191%
Encore Capital Group Inc,ECPG,0.0189%
Focus Financial Partners Inc,FOCS,0.0188%
ARMOUR Residential REIT Inc,ARR,0.0188%
State Auto Financial Corp,STFC,0.0187%
TrustCo Bank Corp N Y,TRST,0.0186%
HomeStreet Inc,HMST,0.018%
Federal Agricultural Mortgage Corp,AGM,0.0171%
Mr. Cooper Group Inc,COOP,0.0169%
Univest Financial Corp,UVSP,0.0168%
QCR Holdings Inc,QCRH,0.0164%
Virtus Investment Partners Inc,VRTS,0.016%
Great Southern Bancorp Inc,GSBC,0.0159%
Peoples Bancorp Inc,PEBO,0.0159%
Opus Bank,OPB,0.0157%
ConnectOne Bancorp Inc,CNOB,0.0157%
Ladder Capital Corp,LADR,0.0157%
FBL Financial Group Inc,FFG,0.0154%
Dime Community Bancshares Inc,DCOM,0.0154%
Central Pacific Financial Corp,CPF,0.0153%
Heritage Commerce Corp,HTBK,0.0152%
World Acceptance Corp,WRLD,0.0151%
Arbor Realty Trust Inc,ABR,0.0151%
Enova International Inc,ENVA,0.0146%
Brightsphere Investment Group Inc,BSIG,0.0144%
Bank of Marin Bancorp,BMRC,0.0143%
Origin Bancorp Inc,OBNK,0.0143%
First of Long Island Corp,FLIC,0.0141%
Banc of California Inc,BANC,0.0141%
Amerant Bancorp Inc,AMTB,0.0141%
Republic Bancorp Inc,RBCAA,0.0139%
Midland States Bancorp Inc,MSBI,0.0139%
Horizon Bancorp Inc,HBNC,0.0137%
Bank First Corp,BFC,0.0137%
First Financial Corp,THFF,0.0135%
Citizens Inc,CIA,0.0135%
Arrow Financial Corp,AROW,0.0134%
First Community Bankshares Inc,FCBC,0.0133%
First Foundation Inc,FFWM,0.0132%
Waterstone Financial Inc,WSBF,0.0131%
Mercantile Bank Corp,MBWM,0.0128%
CBTX Inc,CBTX,0.0128%
FB Financial Corp,FBK,0.0127%
Wisdom Tree Investments Inc,WETF,0.0124%
Flushing Financial Corp,FFIC,0.0123%
Farmers National Banc Corp,FMNB,0.0122%
Capstead Mortgage Corp,CMO,0.0122%
Bridge Bancorp Inc,BDGE,0.0122%
First Bancshares Inc (Mississippi),FBMS,0.0121%
Customers Bancorp Inc,CUBI,0.0118%
Midwestone Financial Group Inc (IOWA),MOFG,0.0115%
National Western Life Group Inc,NWLI,0.0115%
First Mid Bancshares Inc,FMBH,0.0112%
Heritage Insurance Holdings Inc,HRTG,0.0111%
Hanmi Financial Corp,HAFC,0.0111%
Colony Credit Real Estate Inc,CLNC,0.0111%
Watford Holdings Ltd,WTRE,0.011%
CNB Financial Corp,CCNE,0.0109%
KKR Real Estate Finance Trust Inc,KREF,0.0109%
Equity Bancshares Inc,EQBK,0.0108%
Franklin Financial Network Inc,FSB,0.0106%
Allegiance Bancshares Inc,ABTX,0.0106%
People's Utah Bancorp,PUB,0.0106%
First Defiance Financial Corp,FDEF,0.0104%
Hometrust Bancshares Inc,HTBI,0.0102%
Dynex Capital Inc,DX,0.0101%
Live Oak Bancshares Inc,LOB,0.01%
West Bancorporation Inc,WTBA,0.01%
Hci Group Inc,HCI,0.0098%
Capital City Bank Group Inc,CCBG,0.0097%
Ellington Financial Inc,EFC,0.0095%
Financial Institutions Inc,FISI,0.0094%
Bar Harbor Bankshares,BHB,0.0093%
Independent Bank Corp (Michigan),IBCP,0.0092%
TPG RE Finance Trust Inc,TRTX,0.0092%
Victory Capital Holdings Inc,VCTR,0.0091%
RBB Bancorp,RBB,0.0091%
Atlantic Capital Bancshares Inc,ACBI,0.0089%
TriState Capital Holdings Inc,TSC,0.0089%
Global Indemnity Ltd,GBLI,0.0089%
Bancorp Inc,TBBK,0.0088%
EZCORP Inc,EZPW,0.0084%
Sculptor Capital Management Inc,SCU,0.0084%
Peapack-Gladstone Financial Corp,PGC,0.0083%
B. Riley Financial Inc,RILY,0.0082%
Western Asset Mortgage Capital Corp,WMC,0.0079%
Sierra Bancorp,BSRR,0.0079%
United Insurance Holdings Corp,UIHC,0.0078%
Bridgewater Bancshares Inc,BWB,0.0078%
PCSB Financial Corp,PCSB,0.0077%
Diamond Hill Investment Group Inc,DHIL,0.0076%
Ready Capital Corp,RC,0.0075%
HarborOne Bancorp Inc,HONE,0.0073%
Granite Point Mortgage Trust Inc,GPMT,0.0073%
Cowen Inc,COWN,0.0073%
Home Bancorp Inc,HBCP,0.0072%
Macatawa Bank Corp,MCBC,0.0071%
Old Second Bancorp Inc,OSBC,0.007%
Ares Commercial Real Estate Corp,ACRE,0.0069%
Donegal Group Inc,DGICA,0.0069%
Greenlight Capital Re Ltd,GLRE,0.0067%
Byline Bancorp Inc,BY,0.0067%
Luther Burbank Corp,LBC,0.0066%
Orchid Island Capital Inc,ORC,0.0065%
Donnelley Financial Solutions Inc,DFIN,0.0065%
Southern National Bancorp of Virginia Inc,SONA,0.0063%
Benefytt Technologies Inc,BFYT,0.0061%
Greenhill & Co Inc,GHL,0.006%
Oppenheimer Holdings Inc,OPY,0.0059%
Century Bancorp Inc,CNBKA,0.0055%
Crawford & Co,CRD.A,0.0052%
Merchants Bancorp,MBIN,0.005%
Associated Capital Group Inc,AC,0.0049%
Amalgamated Bank,AMAL,0.0046%
Westwood Holdings Group Inc,WHG,0.0046%
Protective Insurance Corp,PTVCB,0.0045%
Anworth Mortgage Asset Corp,ANH,0.0044%
AG Mortgage Investment Trust Inc,MITT,0.0039%
Republic First Bancorp Inc,FRBK,0.0039%
Exantas Capital Corp,XAN,0.0038%
Crawford & Co,CRD.B,0.003%
Pzena Investment Management Inc,PZN,0.0029%
Ocwen Financial Corp,OCN,0.0028%
CURO Group Holdings Corp,CURO,0.0022%
Sterling Bancorp Inc,SBT,0.0021%
GAMCO Investors Inc,GBL,0.0017%
On Deck Capital Inc,ONDK,0.0015%
