FNCL: Fidelity MSCI Financials Index ETF
Inception Date: 2013-10-21
Fund Holdings as of: 2020-01-31
Total Assets Under Management (in thousands):	1062947
Shares Outstanding: 24550000
Expense Ratio: 0.084%
Tracks This Index: MSCI USA IMI Financials Index
ETFdb.com Category: Financials Equities
Issuer: Fidelity
Structure: ETF
ETF Home Page: https://etfdb.com/etf/FNCL


Holding,Symbol,Weighting
Capital City Bank Group Inc,CCBG,0.0092%
Bar Harbor Bankshares,BHB,0.0091%
Ladenburg Thalmann Financial Services Inc,LTS,0.0089%
Anworth Mortgage Asset Corp,ANH,0.0088%
B. Riley Financial Inc,RILY,0.0087%
Byline Bancorp Inc,BY,0.008%
Century Bancorp Inc,CNBKA,0.0079%
EZCORP Inc,EZPW,0.0078%
Heritage Insurance Holdings Inc,HRTG,0.0078%
Victory Capital Holdings Inc,VCTR,0.0077%
HarborOne Bancorp Inc,HONE,0.0076%
Citizens Inc,CIA,0.0076%
Global Indemnity Ltd,GBLI,0.0073%
Donnelley Financial Solutions Inc,DFIN,0.0071%
Greenlight Capital Re Ltd,GLRE,0.0065%
Greenhill & Co Inc,GHL,0.0065%
Hci Group Inc,HCI,0.0061%
Luther Burbank Corp,LBC,0.0057%
Amalgamated Bank,AMAL,0.0056%
Independence Holding Co,IHC,0.0056%
Donegal Group Inc,DGICA,0.0052%
United Insurance Holdings Corp,UIHC,0.0052%
Westwood Holdings Group Inc,WHG,0.0052%
On Deck Capital Inc,ONDK,0.0051%
Merchants Bancorp,MBIN,0.0045%
Pzena Investment Management Inc,PZN,0.0042%
ProSight Global Inc,PROS,0.004%
Crawford & Co,CRD.A,0.004%
Ocwen Financial Corp,OCN,0.0039%
Republic First Bancorp Inc,FRBK,0.0035%
CURO Group Holdings Corp,CURO,0.0034%
Sterling Bancorp Inc,SBT,0.003%
GAMCO Investors Inc,GBL,0.0023%
