VFH: Vanguard Financials ETF
Inception Date: 2004-01-30
Fund Holdings as of: 2020-01-31
Total Assets Under Management (in thousands):	7844485
Shares Outstanding: 105394000
Expense Ratio: 0.1%
Tracks This Index: MSCI US Investable Market Financials 25/50 Index
ETFdb.com Category: Financials Equities
Issuer: Vanguard
Structure: ETF
ETF Home Page: https://etfdb.com/etf/VFH


Holding,Symbol,Weighting
Southside Bancshares Inc,SBSI,0.0264%
Enterprise Financial Services Corp,EFSC,0.0257%
BancFirst Corp,BANF,0.0249%
First Bancorp,FBNC,0.0248%
Colony Credit Real Estate Inc,CLNC,0.0248%
Stewart Information Services Corp,STC,0.0247%
Kearny Financial Corp,KRNY,0.0246%
OFG Bancorp,OFG,0.0244%
United Fire Group Inc,UFCS,0.0238%
American National Insurance Co,ANAT,0.0237%
Granite Point Mortgage Trust Inc,GPMT,0.0236%
Trico Bancshares,TCBK,0.0235%
Columbia Financial Inc,CLBK,0.0234%
Triumph Bancorp Inc,TBK,0.023%
Palomar Holdings Inc,PLMR,0.023%
National Bank Holdings Corp,NBHC,0.0228%
Boston Private Financial Holdings Inc,BPFH,0.0227%
Carolina Financial Corp,CARO,0.0227%
Preferred Bank,PFBC,0.0226%
PJT Partners Inc,PJT,0.0223%
Trupanion Inc,TRUP,0.0223%
Heritage Financial Corp,HFWA,0.0222%
Meridian Bancorp Inc (MARYLAND),EBSB,0.0222%
Mr. Cooper Group Inc,COOP,0.022%
TPG RE Finance Trust Inc,TRTX,0.022%
Encore Capital Group Inc,ECPG,0.0219%
Virtu Financial Inc,VIRT,0.0215%
Stock Yards Bancorp Inc,SYBT,0.0208%
1st Source Corp,SRCE,0.0203%
German American Bancorp Inc,GABC,0.0202%
Enova International Inc,ENVA,0.0202%
Third Point Reinsurance Ltd,TPRE,0.0199%
Virtus Investment Partners Inc,VRTS,0.0198%
Central Pacific Financial Corp,CPF,0.0194%
ConnectOne Bancorp Inc,CNOB,0.019%
Capstead Mortgage Corp,CMO,0.0186%
Lakeland Bancorp Inc,LBAI,0.0183%
Universal Insurance Holdings Inc,UVE,0.0183%
TrustCo Bank Corp N Y,TRST,0.0183%
Focus Financial Partners Inc,FOCS,0.0182%
Bryn Mawr Bank Corp,BMTC,0.0181%
INTL FCStone Inc,INTL,0.0179%
Washington Trust Bancorp Inc,WASH,0.0178%
Camden National Corp,CAC,0.0178%
Ellington Financial Inc,EFC,0.0177%
MBIA Inc,MBI,0.0175%
Univest Financial Corp,UVSP,0.0174%
HomeStreet Inc,HMST,0.0173%
Banc of California Inc,BANC,0.0172%
Opus Bank,OPB,0.0172%
Northfield Bancorp Inc,NFBK,0.0171%
LendingClub Corp,LC,0.017%
Goosehead Insurance Inc,GSHD,0.0168%
Brightsphere Investment Group Inc,BSIG,0.0168%
Community Trust Bancorp Inc,CTBI,0.0165%
Federal Agricultural Mortgage Corp,AGM,0.0164%
Horizon Bancorp Inc,HBNC,0.0164%
Peoples Bancorp Inc,PEBO,0.0157%
Heritage Commerce Corp,HTBK,0.0156%
QCR Holdings Inc,QCRH,0.0155%
Great Southern Bancorp Inc,GSBC,0.0153%
FB Financial Corp,FBK,0.0153%
Nicolet Bankshares Inc,NCBS,0.0152%
Origin Bancorp Inc,OBNK,0.0152%
First Foundation Inc,FFWM,0.0151%
Customers Bancorp Inc,CUBI,0.0149%
Ready Capital Corp,RC,0.0149%
Dime Community Bancshares Inc,DCOM,0.0146%
Bancorp Inc,TBBK,0.0146%
FBL Financial Group Inc,FFG,0.0145%
National Western Life Group Inc,NWLI,0.0143%
Midland States Bancorp Inc,MSBI,0.0142%
First Defiance Financial Corp,FDEF,0.0142%
World Acceptance Corp,WRLD,0.0139%
Western Asset Mortgage Capital Corp,WMC,0.0137%
KKR Real Estate Finance Trust Inc,KREF,0.0136%
First of Long Island Corp,FLIC,0.013%
First Bancshares Inc (Mississippi),FBMS,0.0129%
State Auto Financial Corp,STFC,0.0129%
Flushing Financial Corp,FFIC,0.0128%
AG Mortgage Investment Trust Inc,MITT,0.0128%
CBTX Inc,CBTX,0.0127%
Hanmi Financial Corp,HAFC,0.0127%
TriState Capital Holdings Inc,TSC,0.0124%
Wisdom Tree Investments Inc,WETF,0.0124%
Mercantile Bank Corp,MBWM,0.0123%
United Community Financial Corp,UCFC,0.0123%
Ares Commercial Real Estate Corp,ACRE,0.0123%
Midwestone Financial Group Inc,MOFG,0.0122%
Franklin Financial Network Inc,FSB,0.0119%
Bank of Marin Bancorp,BMRC,0.0118%
Financial Institutions Inc,FISI,0.0116%
Hometrust Bancshares Inc,HTBI,0.0114%
Bridge Bancorp Inc,BDGE,0.0114%
Republic Bancorp Inc,RBCAA,0.0113%
Arrow Financial Corp,AROW,0.0113%
First Financial Corp,THFF,0.0112%
First Community Bankshares Inc,FCBC,0.011%
Peapack-Gladstone Financial Corp,PGC,0.011%
First Mid Bancshares Inc,FMBH,0.0106%
Watford Holdings Ltd,WTRE,0.0106%
Dynex Capital Inc,DX,0.0105%
Cowen Inc,COWN,0.0104%
Independent Bank Corp (Michigan),IBCP,0.0103%
Live Oak Bancshares Inc,LOB,0.0103%
Waterstone Financial Inc (WISCONSIN),WSBF,0.0103%
Farmers National Banc Corp,FMNB,0.0102%
Bank First Corp,BFC,0.0101%
Atlantic Capital Bancshares Inc,ACBI,0.0101%
Equity Bancshares Inc,EQBK,0.0101%
Allegiance Bancshares Inc,ABTX,0.01%
Amerant Bancorp Inc,AMTB,0.01%
Sculptor Capital Management Inc,SCU,0.0099%
People's Utah Bancorp,PUB,0.0098%
CNB Financial Corp,CCNE,0.0095%
Capital City Bank Group Inc,CCBG,0.0092%
Exantas Capital Corp,XAN,0.0091%
Orchid Island Capital Inc,ORC,0.0091%
West Bancorporation Inc,WTBA,0.0086%
Sierra Bancorp,BSRR,0.0086%
B. Riley Financial Inc,RILY,0.0086%
Ladenburg Thalmann Financial Services Inc,LTS,0.0086%
Anworth Mortgage Asset Corp,ANH,0.0085%
RBB Bancorp,RBB,0.0085%
Bar Harbor Bankshares,BHB,0.0083%
Byline Bancorp Inc,BY,0.0083%
Old Second Bancorp Inc,OSBC,0.0079%
Heritage Insurance Holdings Inc,HRTG,0.0078%
EZCORP Inc,EZPW,0.0077%
Home Bancorp Inc,HBCP,0.0076%
Diamond Hill Investment Group Inc,DHIL,0.0076%
PCSB Financial Corp,PCSB,0.0075%
Citizens Inc,CIA,0.0075%
Donnelley Financial Solutions Inc,DFIN,0.0073%
Hci Group Inc,HCI,0.0071%
Bridgewater Bancshares Inc,BWB,0.0071%
HarborOne Bancorp Inc,HONE,0.007%
Macatawa Bank Corp,MCBC,0.0068%
Global Indemnity Ltd,GBLI,0.0068%
Victory Capital Holdings Inc,VCTR,0.0067%
Southern National Bancorp of Virginia Inc,SONA,0.0067%
Greenlight Capital Re Ltd,GLRE,0.0065%
Oppenheimer Holdings Inc,OPY,0.0059%
Greenhill & Co Inc,GHL,0.0059%
Amalgamated Bank,AMAL,0.0056%
United Insurance Holdings Corp,UIHC,0.0054%
On Deck Capital Inc,ONDK,0.0053%
Luther Burbank Corp,LBC,0.005%
Health Insurance Innovations Inc,HIIQ,0.0049%
Century Bancorp Inc,CNBKA,0.0046%
Associated Capital Group Inc,AC,0.0045%
Westwood Holdings Group Inc,WHG,0.0045%
Donegal Group Inc,DGICA,0.0045%
Merchants Bancorp,MBIN,0.0042%
Crawford & Co,CRD.A,0.0038%
Republic First Bancorp Inc,FRBK,0.0036%
Pzena Investment Management Inc,PZN,0.0035%
Ocwen Financial Corp,OCN,0.0034%
CURO Group Holdings Corp,CURO,0.0034%
Protective Insurance Corp,PTVCB,0.0034%
Sterling Bancorp Inc,SBT,0.0028%
GAMCO Investors Inc,GBL,0.0027%
Crawford & Co,CRD.B,0.0021%
