FTEC: Fidelity MSCI Information Technology Index ETF
Inception Date: 2013-10-21
Fund Holdings as of: 2020-01-31
Total Assets Under Management (in thousands):	3436325
Shares Outstanding: 45700000
Expense Ratio: 0.084%
Tracks This Index: MSCI USA IMI Information Technology Index
ETFdb.com Category: Technology Equities
Issuer: Fidelity
Structure: ETF
ETF Home Page: https://etfdb.com/etf/FTEC


Holding,Symbol,Weighting
Synaptics Inc,SYNA,0.0284%
Box Inc,BOX,0.0284%
Rogers Corp,ROG,0.0282%
ManTech International Corp,MANT,0.0278%
Evertec Inc,EVTC,0.0277%
SPS Commerce Inc,SPSC,0.0272%
Netscout Systems Inc,NTCT,0.0267%
SailPoint Technologies Holdings Inc,SAIL,0.0267%
EchoStar Corp,SATS,0.0265%
Progress Software Corp,PRGS,0.0264%
FormFactor Inc,FORM,0.0256%
Onto Innovation Inc,ONTO,0.0252%
Commvault Systems Inc,CVLT,0.0251%
8x8 Inc,EGHT,0.0248%
AppFolio Inc,APPF,0.0245%
Ambarella Inc,AMBA,0.0236%
Knowles Corp,KN,0.0236%
InterDigital Wireless Inc,IDCC,0.0235%
Rambus Inc,RMBS,0.0232%
Kulicke and Soffa Industries Inc,KLIC,0.0227%
Perficient Inc,PRFT,0.0225%
CSG Systems International Inc,CSGS,0.0225%
Elastic NV,ESTC,0.0224%
Badger Meter Inc,BMI,0.022%
Verra Mobility Corp,VRRM,0.0216%
Alarm.com Holdings Inc,ALRM,0.021%
TTM Technologies Inc,TTMI,0.0199%
Fitbit Inc,FIT,0.0199%
Pluralsight Inc,PS,0.0196%
Instructure Inc,INST,0.0195%
Workiva Inc,WK,0.0194%
KEMET Corp,KEM,0.0194%
OSI Systems Inc,OSIS,0.0184%
MACOM Technology Solutions Holdings Inc,MTSI,0.0181%
Sykes Enterprises Inc,SYKE,0.0179%
NIC Inc,EGOV,0.0178%
Altair Engineering Inc,ALTR,0.0177%
MaxLinear Inc,MXL,0.0176%
3D Systems Corp,DDD,0.0174%
2U Inc,TWOU,0.0169%
Amkor Technology Inc,AMKR,0.0168%
Methode Electronics Inc,MEI,0.0165%
Infinera Corp,INFN,0.0163%
MicroStrategy Inc,MSTR,0.0162%
Zuora Inc,ZUO,0.0157%
Virtusa Corp,VRTU,0.0155%
Appian Corp,APPN,0.0149%
ePlus inc,PLUS,0.0148%
Benchmark Electronics Inc,BHE,0.0147%
AVX Corp,AVX,0.014%
ForeScout Technologies Inc,FSCT,0.0136%
EVO Payments Inc,EVOP,0.0133%
Plantronics Inc,PLT,0.013%
TiVo Corp,TIVO,0.0126%
