UYG: ProShares Ultra Financials
Inception Date: 2007-01-30
Fund Holdings as of: 2020-02-07
Total Assets Under Management (in thousands):	851312
Shares Outstanding: 15307000
Expense Ratio: 0.95%
Tracks This Index: Dow Jones U.S. Financials Index (200%)
ETFdb.com Category: Leveraged Equities
Issuer: ProShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/UYG


Holding,Symbol,Weighting
OUTFRONT Media Inc,OUT,0.0735%
CIT Group Inc,CIT,0.0728%
Pinnacle Financial Partners Inc,PNFP,0.0717%
Webster Financial Corp,WBS,0.071%
Valley National Bancorp,VLY,0.0706%
PacWest Bancorp,PACW,0.0704%
CoreSite Realty Corp,COR,0.0689%
Sabra Health Care REIT Inc,SBRA,0.0688%
Two Harbors Investment Corp,TWO,0.0686%
Affiliated Managers Group Inc,AMG,0.0675%
Sterling Bancorp,STL,0.0674%
Selective Insurance Group Inc,SIGI,0.0664%
Equity Commonwealth,EQC,0.066%
Chimera Investment Corp,CIM,0.066%
Interactive Brokers Group Inc,IBKR,0.0652%
Janus Henderson Group PLC,0RPW,0.0648%
IBERIABANK Corp,IBKC,0.0646%
First Hawaiian Inc,FHB,0.0641%
Umpqua Holdings Corp,UMPQ,0.0637%
F.N.B. Corp,FNB,0.0632%
Rli Corp,RLI,0.0624%
National Health Investors Inc,NHI,0.0623%
Glacier Bancorp Inc,GBCI,0.0612%
FirstCash Inc,FCFS,0.0611%
Physicians Realty Trust,DOC,0.0608%
Service Properties Trust,SVC,0.0603%
Wintrust Financial Corp,WTFC,0.06%
Rayonier Inc,RYN,0.0599%
Weingarten Realty Investors,WRI,0.0595%
Bank of Hawaii Corp,BOH,0.0583%
Hancock Whitney Corp,HWC,0.0583%
MFA Financial Inc,MFA,0.0579%
Federated Investors Inc,FHI,0.0574%
United Bankshares Inc,UBSI,0.0568%
Bank Ozk,OZK,0.0551%
OneMain Holdings Inc,OMF,0.0551%
PS Business Parks Inc,PSB,0.0551%
Corporate Office Properties Trust,OFC,0.0541%
Pebblebrook Hotel Trust,PEB,0.0539%
Associated Banc-Corp,ASB,0.0532%
Legg Mason Inc,LM,0.0528%
Apple Hospitality REIT Inc,APLE,0.0523%
Evercore Inc,EVR,0.052%
BankUnited Inc,BKU,0.0512%
Morningstar Inc,MORN,0.051%
Enstar Group Ltd,ESGR,0.0504%
Home BancShares Inc,HOMB,0.0497%
Piedmont Office Realty Trust Inc,PDM,0.0491%
UMB Financial Corp,UMBF,0.0489%
Sunstone Hotel Investors Inc,SHO,0.0485%
Paramount Group Inc,PGRE,0.0475%
