FDIS: Fidelity MSCI Consumer Discretionary Index ETF
Inception Date: 2013-10-21
Fund Holdings as of: 2020-02-07
Total Assets Under Management (in thousands):	790067
Shares Outstanding: 15750000
Expense Ratio: 0.084%
Tracks This Index: MSCI USA IMI Consumer Discretionary Index
ETFdb.com Category: Consumer Discretionary Equities
Issuer: Fidelity
Structure: ETF
ETF Home Page: https://etfdb.com/etf/FDIS


Holding,Symbol,Weighting
MarineMax Inc,HZO,0.0129%
Lindblad Expeditions Holdings Inc,LIND,0.0125%
Hibbett Sports Inc,HIBB,0.0123%
Red Robin Gourmet Burgers Inc,RRGB,0.0123%
Playa Hotels & Resorts NV,PLYA,0.0122%
Cooper-Standard Holdings Inc,CPS,0.012%
Modine Manufacturing Co,MOD,0.0119%
Motorcar Parts of America Inc,MPAA,0.0119%
Johnson Outdoors Inc,JOUT,0.0119%
Chuy's Holdings Inc,CHUY,0.0119%
Shoe Carnival Inc,SCVL,0.0115%
Carriage Services Inc,CSV,0.0114%
1-800-Flowers.Com Inc,FLWS,0.0114%
Beazer Homes USA Inc,BZH,0.0112%
Golden Entertainment Inc,GDEN,0.0109%
Cato Corp,CATO,0.0108%
American Public Education Inc,APEI,0.0105%
Ethan Allen Interiors Inc,ETH,0.0104%
Regis Corp,RGS,0.0102%
GameStop Corp,GME,0.0102%
Mastercraft Boat Holdings Inc,MCFT,0.0097%
Haverty Furniture Companies Inc,HVT,0.0097%
Tupperware Brands Corp,TUP,0.0093%
Unifi Inc,UFI,0.0092%
El Pollo Loco Holdings Inc,LOCO,0.009%
Fossil Group Inc,FOSL,0.0088%
At Home Group Inc,HOME,0.0087%
Green Brick Partners Inc,GRBK,0.0085%
RealReal Inc,REAL,0.0085%
Sonos Inc,SONO,0.0084%
PlayAGS Inc,AGS,0.008%
Movado Group Inc,MOV,0.0079%
Hooker Furniture Corp,HOFT,0.0075%
Revolve Group Inc,RVLV,0.0072%
Overstock.com Inc,OSTK,0.007%
Del Taco Restaurants Inc,TACO,0.0069%
Vera Bradley Inc,VRA,0.0066%
J C Penney Company Inc,JCP,0.0065%
Lumber Liquidators Holdings Inc,LL,0.0061%
Conn's Inc,CONN,0.0058%
Carrols Restaurant Group Inc,TAST,0.005%
Duluth Holdings Inc,DLTH,0.0048%
Funko Inc,FNKO,0.0048%
Party City Holdco Inc,PRTY,0.0043%
Lands End Inc,LE,0.0036%
Marine Products Corp,MPX,0.0034%
Hamilton Beach Brands Holding Co,HBB,0.0031%
