FTEC: Fidelity MSCI Information Technology Index ETF
Inception Date: 2013-10-21
Fund Holdings as of: 2020-02-07
Total Assets Under Management (in thousands):	3621083
Shares Outstanding: 46200000
Expense Ratio: 0.084%
Tracks This Index: MSCI USA IMI Information Technology Index
ETFdb.com Category: Technology Equities
Issuer: Fidelity
Structure: ETF
ETF Home Page: https://etfdb.com/etf/FTEC


Holding,Symbol,Weighting
Tyler Technologies Inc,TYL,0.1598%
Arista Networks Inc,ANET,0.1597%
Qorvo Inc,QRVO,0.1583%
NortonLifeLock Inc,NLOK,0.1576%
GoDaddy Inc,GDDY,0.157%
Teradyne Inc,TER,0.1524%
Western Union Co,WU,0.151%
Fair Isaac Corp,FICO,0.1492%
Trimble Inc,TRMB,0.1406%
Booz Allen Hamilton Holding Corp,BAH,0.1383%
Trade Desk Inc,TTD,0.1338%
Black Knight Inc,BKI,0.1333%
Zendesk Inc,ZEN,0.1242%
Guidewire Software Inc,GWRE,0.1234%
PTC Inc,PTC,0.1179%
Coupa Software Inc,COUP,0.1168%
Cognex Corp,CGNX,0.1152%
WEX Inc,WEX,0.1138%
Aspen Technology Inc,AZPN,0.112%
Cypress Semiconductor Corp,CY,0.1117%
DocuSign Inc,DOCU,0.1103%
DXC Technology Co,DXC,0.1101%
Euronet Worldwide Inc,EEFT,0.1092%
ON Semiconductor Corp,ON,0.108%
Juniper Networks Inc,JNPR,0.1061%
Dell Technologies Inc,DELL,0.104%
Entegris Inc,ENTG,0.0964%
Universal Display Corp,OLED,0.0949%
Xerox Holdings Corp,XRX,0.0948%
F5 Networks Inc,FFIV,0.0946%
Monolithic Power Systems Inc,MPWR,0.092%
FLIR Systems Inc,FLIR,0.092%
HubSpot Inc,HUBS,0.0916%
Proofpoint Inc,PFPT,0.0905%
MongoDB Inc,MDB,0.0879%
Alteryx Inc,AYX,0.0878%
Flex Ltd,FLEX,0.0876%
Ciena Corp,CIEN,0.0849%
Lumentum Holdings Inc,LITE,0.0846%
CDK Global Inc,CDK,0.0834%
CACI International Inc,CACI,0.0833%
Arrow Electronics Inc,ARW,0.0828%
Nuance Communications Inc,NUAN,0.0814%
SYNNEX Corp,SNX,0.0777%
Sabre Corp,SABR,0.0766%
Anaplan Inc,PLAN,0.0764%
MKS Instruments Inc,MKSI,0.076%
National Instruments Corp,NATI,0.0724%
Nutanix Inc,NTNX,0.0706%
Mellanox Technologies Ltd,MLNX,0.0702%
Jabil Inc,JBL,0.0682%
Tech Data Corp,TECD,0.0662%
Cree Inc,CREE,0.0648%
Manhattan Associates Inc,MANH,0.0626%
Science Applications International Corp,SAIC,0.0615%
RealPage Inc,RP,0.0615%
IPG Photonics Corp,IPGP,0.0613%
Maximus Inc,MMS,0.0609%
Paylocity Holding Corp,PCTY,0.0608%
Alliance Data Systems Corp,ADS,0.0595%
j2 Global Inc,JCOM,0.0579%
Dolby Laboratories Inc,DLB,0.0578%
Cirrus Logic Inc,CRUS,0.0578%
Cabot Microelectronics Corp,CCMP,0.0575%
Five9 Inc,FIVN,0.0566%
Littelfuse Inc,LFUS,0.0564%
Dropbox Inc,DBX,0.0559%
Smartsheet Inc,SMAR,0.0554%
Envestnet Inc,ENV,0.0539%
Solaredge Technologies Inc,SEDG,0.0539%
Silicon Laboratories Inc,SLAB,0.0536%
Pure Storage Inc,PSTG,0.0535%
First Solar Inc,FSLR,0.0535%
KBR Inc,KBR,0.0529%
LogMeIn Inc,LOGM,0.0524%
ACI Worldwide Inc,ACIW,0.052%
NCR Corp,NCR,0.0517%
Corelogic Inc,CLGX,0.0506%
Verint Systems Inc,VRNT,0.0483%
Zscaler Inc,ZS,0.0481%
Blackbaud Inc,BLKB,0.0479%
Avnet Inc,AVT,0.0477%
Coherent Inc,COHR,0.0462%
Q2 Holdings Inc,QTWO,0.0461%
Pegasystems Inc,PEGA,0.0452%
Perspecta Inc,PRSP,0.0446%
Viavi Solutions Inc,VIAV,0.0426%
Semtech Corp,SMTC,0.0421%
Inphi Corp,IPHI,0.042%
Enphase Energy Inc,ENPH,0.0417%
Novanta Inc,NOVT,0.0416%
FireEye Inc,FEYE,0.0416%
Anixter International Inc,AXE,0.0401%
New Relic Inc,NEWR,0.0396%
Power Integrations Inc,POWI,0.0396%
Cornerstone OnDemand Inc,CSOD,0.0387%
Qualys Inc,QLYS,0.0384%
Everbridge Inc,EVBG,0.0378%
Itron Inc,ITRI,0.0377%
II-VI Inc,IIVI,0.0375%
Brooks Automation Inc,BRKS,0.036%
Ceridian HCM Holding Inc,CDAY,0.0359%
Vishay Intertechnology Inc,VSH,0.0352%
Synaptics Inc,SYNA,0.0345%
Varonis Systems Inc,VRNS,0.0344%
Liveramp Holdings Inc,RAMP,0.0344%
LivePerson Inc,LPSN,0.0344%
Advanced Energy Industries Inc,AEIS,0.0344%
Teradata Corp,TDC,0.034%
ViaSat Inc,VSAT,0.0334%
Mimecast Ltd,MIME,0.0324%
Exlservice Holdings Inc,EXLS,0.0323%
Rapid7 Inc,RPD,0.0323%
CommScope Holding Company Inc,COMM,0.0308%
Insight Enterprises Inc,NSIT,0.0304%
Belden Inc,BDC,0.0303%
Cloudera Inc,CLDR,0.0302%
Lattice Semiconductor Corp,LSCC,0.0301%
Blackline Inc,BL,0.0301%
Fabrinet,FN,0.0296%
Avaya Holdings Corp,AVYA,0.0283%
Acacia Communications Inc,ACIA,0.0281%
Box Inc,BOX,0.028%
Netscout Systems Inc,NTCT,0.0278%
Bottomline Technologies (DE) Inc,EPAY,0.0277%
Evertec Inc,EVTC,0.0272%
Sanmina Corp,SANM,0.0271%
ManTech International Corp,MANT,0.0271%
Plexus Corp,PLXS,0.027%
Diodes Inc,DIOD,0.0268%
SPS Commerce Inc,SPSC,0.0267%
Commvault Systems Inc,CVLT,0.0265%
Rogers Corp,ROG,0.0265%
SailPoint Technologies Holdings Inc,SAIL,0.0261%
8x8 Inc,EGHT,0.0254%
Progress Software Corp,PRGS,0.0252%
Pros Holdings Inc,PRO,0.0249%
FormFactor Inc,FORM,0.0247%
EchoStar Corp,SATS,0.0247%
Onto Innovation Inc,ONTO,0.0245%
AppFolio Inc,APPF,0.0244%
Ambarella Inc,AMBA,0.0238%
Badger Meter Inc,BMI,0.0233%
Elastic NV,ESTC,0.0231%
InterDigital Wireless Inc,IDCC,0.0231%
Rambus Inc,RMBS,0.0228%
Perficient Inc,PRFT,0.0225%
Kulicke and Soffa Industries Inc,KLIC,0.022%
CSG Systems International Inc,CSGS,0.0217%
Verra Mobility Corp,VRRM,0.021%
Alarm.com Holdings Inc,ALRM,0.0209%
2U Inc,TWOU,0.0207%
Fitbit Inc,FIT,0.0195%
Workiva Inc,WK,0.0192%
Pluralsight Inc,PS,0.0189%
KEMET Corp,KEM,0.0188%
OSI Systems Inc,OSIS,0.0186%
Knowles Corp,KN,0.0185%
TTM Technologies Inc,TTMI,0.0185%
Instructure Inc,INST,0.0182%
Altair Engineering Inc,ALTR,0.0179%
NIC Inc,EGOV,0.0178%
Virtusa Corp,VRTU,0.0177%
MACOM Technology Solutions Holdings Inc,MTSI,0.0176%
Sykes Enterprises Inc,SYKE,0.0176%
3D Systems Corp,DDD,0.0167%
Methode Electronics Inc,MEI,0.0161%
Zuora Inc,ZUO,0.016%
Infinera Corp,INFN,0.0159%
Amkor Technology Inc,AMKR,0.0158%
MaxLinear Inc,MXL,0.0157%
MicroStrategy Inc,MSTR,0.0156%
ForeScout Technologies Inc,FSCT,0.0152%
ePlus inc,PLUS,0.0151%
Appian Corp,APPN,0.0149%
EVO Payments Inc,EVOP,0.0148%
AVX Corp,AVX,0.0135%
Unisys Corp,UIS,0.013%
Cohu Inc,COHU,0.0126%
Yext Inc,YEXT,0.0122%
Benchmark Electronics Inc,BHE,0.0122%
Ultra Clean Holdings Inc,UCTT,0.0121%
TiVo Corp,TIVO,0.0118%
Ebix Inc,EBIX,0.0113%
CTS Corp,CTS,0.0112%
Switch Inc,SWCH,0.0111%
FARO Technologies Inc,FARO,0.0111%
SunPower Corp,SPWR,0.0109%
Conduent Inc,CNDT,0.0109%
Diebold Nixdorf Inc,DBD,0.0106%
Upland Software Inc,UPLD,0.0104%
Axcelis Technologies Inc,ACLS,0.0103%
Cerence Inc,CRNC,0.0103%
Xperi Corp,XPER,0.0101%
MTS Systems Corp,MTSC,0.01%
ScanSource Inc,SCSC,0.0099%
Model N Inc,MODN,0.0097%
Tenable Holdings Inc,TENB,0.0097%
Extreme Networks Inc,EXTR,0.0096%
Ichor Holdings Ltd,ICHR,0.0093%
Comtech Telecommunications Corp,CMTL,0.0091%
NETGEAR Inc,NTGR,0.009%
Medallia Inc,MDLA,0.0089%
Agilysys Inc,AGYS,0.0083%
Limelight Networks Inc,LLNW,0.0083%
Veeco Instruments Inc,VECO,0.0083%
Cass Information Systems Inc,CASS,0.0082%
Harmonic Inc,HLIT,0.008%
CEVA Inc,CEVA,0.0074%
TTEC Holdings Inc,TTEC,0.0074%
Repay Holdings Corp,RPAY,0.0068%
SVMK Inc,SVMK,0.0066%
Impinj Inc,PI,0.0065%
Plantronics Inc,PLT,0.0065%
nLIGHT Inc,LASR,0.0064%
QAD Inc,QADA,0.0063%
Tucows Inc,TCX,0.0062%
PDF Solutions Inc,PDFS,0.0059%
Digital Turbine Inc,APPS,0.0057%
GreenSky Inc,GSKY,0.0057%
Benefitfocus Inc,BNFT,0.0056%
American Software Inc,AMSWA,0.0053%
PC Connection Inc,CNXN,0.0053%
Kimball Electronics Inc,KE,0.0053%
ADTRAN Inc,ADTN,0.0051%
A10 Networks Inc,ATEN,0.0048%
GTT Communications Inc,GTT,0.0048%
Rosetta Stone Inc,RST,0.0048%
Hackett Group Inc,HCKT,0.0048%
CalAmp Corp,CAMP,0.0043%
Vishay Precision Group Inc,VPG,0.0043%
Smart Global Holdings Inc,SGH,0.0043%
Digimarc Corp,DMRC,0.0042%
Endurance International Group Holdings Inc,EIGI,0.0041%
PagerDuty Inc,PD,0.004%
MobileIron Inc,MOBL,0.0039%
Arlo Technologies Inc,ARLO,0.0036%
NAPCO Security Technologies Inc,NSSC,0.0035%
NVE Corp,NVEC,0.0035%
ChannelAdvisor Corp,ECOM,0.0034%
Paysign Inc,PAYS,0.0033%
Domo Inc,DOMO,0.0032%
International Money Express Inc,IMXI,0.0032%
Daktronics Inc,DAKT,0.003%
Alpha and Omega Semiconductor Ltd,AOSL,0.0024%
Fastly Inc,FSLY,0.0022%
Ribbon Communications Inc,RBBN,0.0019%
Casa Systems Inc,CASA,0.0013%
SecureWorks Corp,SCWX,0.0012%
