IYF: iShares U.S. Financials ETF
Inception Date: 2000-05-31
Fund Holdings as of: 2020-02-07
Total Assets Under Management (in thousands):	1857263
Shares Outstanding: 13200000
Expense Ratio: 0.42%
Tracks This Index: Dow Jones U.S. Financials Index
ETFdb.com Category: Financials Equities
Issuer: iShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/IYF


Holding,Symbol,Weighting
Rayonier Inc,RYN,0.0612%
MFA Financial Inc,MFA,0.0597%
White Mountains Insurance Group Ltd,WTM,0.0592%
Hancock Whitney Corp,HWC,0.0591%
Federated Investors Inc,FHI,0.0588%
United Bankshares Inc,UBSI,0.0581%
PS Business Parks Inc,PSB,0.0576%
Bank Ozk,OZK,0.0567%
OneMain Holdings Inc,OMF,0.0567%
Corporate Office Properties Trust,OFC,0.0555%
Pebblebrook Hotel Trust,PEB,0.055%
Legg Mason Inc,LM,0.0548%
Morningstar Inc,MORN,0.0547%
Associated Banc-Corp,ASB,0.0541%
Apple Hospitality REIT Inc,APLE,0.0535%
BankUnited Inc,BKU,0.0533%
Evercore Inc,EVR,0.0532%
Erie Indemnity Co,ERIE,0.0512%
Piedmont Office Realty Trust Inc,PDM,0.0511%
Home BancShares Inc,HOMB,0.0509%
Enstar Group Ltd,ESGR,0.0499%
UMB Financial Corp,UMBF,0.0496%
Sunstone Hotel Investors Inc,SHO,0.0495%
Paramount Group Inc,PGRE,0.0492%
Tradeweb Markets Inc,TW,0.0484%
Texas Capital Bancshares Inc,TCBI,0.0478%
CNO Financial Group Inc,CNO,0.0475%
Brandywine Realty Trust,BDN,0.0475%
Cathay General Bancorp,CATY,0.0472%
Lexington Realty Trust,LXP,0.0465%
Fulton Financial Corp,FULT,0.0464%
BancorpSouth Bank,BXS,0.0463%
Investors Bancorp Inc,ISBC,0.0459%
RLJ Lodging Trust,RLJ,0.0458%
Navient Corp,NAVI,0.0456%
Santander Consumer USA Holdings Inc,SC,0.0455%
Washington Federal Inc,WAFD,0.0454%
PotlatchDeltic Corp,PCH,0.0452%
