VFH: Vanguard Financials ETF
Inception Date: 2004-01-30
Fund Holdings as of: 2020-02-07
Total Assets Under Management (in thousands):	8092662
Shares Outstanding: 105346000
Expense Ratio: 0.1%
Tracks This Index: MSCI US Investable Market Financials 25/50 Index
ETFdb.com Category: Financials Equities
Issuer: Vanguard
Structure: ETF
ETF Home Page: https://etfdb.com/etf/VFH


Holding,Symbol,Weighting
LendingTree Inc,TREE,0.0491%
PennyMac Mortgage Investment Trust,PMT,0.0479%
First Merchants Corp,FRME,0.0475%
New York Mortgage Trust Inc,NYMT,0.0475%
FGL Holdings Inc,FG,0.0469%
First Bancorp,FBP,0.0462%
Towne Bank,TOWN,0.0459%
Trustmark Corp,TRMK,0.0453%
Artisan Partners Asset Management Inc,APAM,0.0452%
Redwood Trust Inc,RWT,0.045%
Moelis & Co,MC,0.0448%
Genworth Financial Inc,GNW,0.0448%
Cohen & Steers Inc,CNS,0.0429%
Independent Bank Group Inc,IBTX,0.0429%
Banner Corp,BANR,0.0426%
Hope Bancorp Inc,HOPE,0.0418%
Horace Mann Educators Corp,HMN,0.0412%
Capitol Federal Financial Inc,CFFN,0.0411%
Westamerica Bancorp,WABC,0.0408%
ServisFirst Bancshares Inc,SFBS,0.0407%
ProAssurance Corp,PRA,0.0404%
NBT Bancorp Inc,NBTB,0.0404%
Ladder Capital Corp,LADR,0.0398%
Green Dot Corp,GDOT,0.0396%
Great Western Bancorp Inc,GWB,0.0392%
Hilltop Holdings Inc,HTH,0.0392%
Heartland Financial USA Inc,HTLF,0.0388%
PRA Group Inc,PRAA,0.0384%
Pacific Premier Bancorp Inc,PPBI,0.0373%
Axos Financial Inc,AX,0.0372%
Northwest Bancshares Inc,NWBI,0.0368%
First Interstate BancSystem Inc,FIBK,0.0365%
Park National Corp,PRK,0.036%
Renasant Corp,RNST,0.0356%
Eagle Bancorp Inc,EGBN,0.0347%
National General Holdings Corp,NGHC,0.0344%
Provident Financial Services Inc,PFS,0.034%
S&T Bancorp Inc,STBA,0.034%
Safety Insurance Group Inc,SAFT,0.0339%
BGC Partners Inc,BGCP,0.0335%
Seacoast Banking Corporation of Florida,SBCF,0.0331%
Hamilton Lane Inc,HLNE,0.0325%
Amerisafe Inc,AMSF,0.0319%
First Commonwealth Financial Corp,FCF,0.0318%
Employers Holdings Inc,EIG,0.0318%
OceanFirst Financial Corp,OCFC,0.0318%
James River Group Holdings Ltd,JRVR,0.0314%
Mercury General Corp,MCY,0.0306%
Cash Component,CASH,0.0301%
Flagstar Bancorp Inc,FBC,0.0298%
First Busey Corp,BUSE,0.0296%
Sandy Spring Bancorp Inc,SASR,0.0295%
Brookline Bancorp Inc,BRKL,0.0292%
Waddell & Reed Financial Inc,WDR,0.0291%
Berkshire Hills Bancorp Inc,BHLB,0.0286%
City Holding Co,CHCO,0.0286%
Arbor Realty Trust Inc,ABR,0.0285%
Veritex Holdings Inc,VBTX,0.0281%
Tompkins Financial Corp,TMP,0.0273%
Nelnet Inc,NNI,0.0272%
Lakeland Financial Corp,LKFN,0.0272%
ARMOUR Residential REIT Inc,ARR,0.0269%
Southside Bancshares Inc,SBSI,0.0267%
Blucora Inc,BCOR,0.0267%
Piper Sandler Companies,PIPR,0.0266%
Enterprise Financial Services Corp,EFSC,0.0259%
First Defiance Financial Corp,FDEF,0.0254%
Colony Credit Real Estate Inc,CLNC,0.025%
First Bancorp,FBNC,0.025%
BancFirst Corp,BANF,0.0249%
United Fire Group Inc,UFCS,0.024%
Triumph Bancorp Inc,TBK,0.024%
Granite Point Mortgage Trust Inc,GPMT,0.0239%
PJT Partners Inc,PJT,0.0239%
Mr. Cooper Group Inc,COOP,0.0237%
OFG Bancorp,OFG,0.0236%
Trico Bancshares,TCBK,0.0235%
Columbia Financial Inc,CLBK,0.0234%
Kearny Financial Corp,KRNY,0.0234%
Stewart Information Services Corp,STC,0.0228%
Boston Private Financial Holdings Inc,BPFH,0.0227%
American National Insurance Co,ANAT,0.0226%
Palomar Holdings Inc,PLMR,0.0225%
National Bank Holdings Corp,NBHC,0.0224%
Heritage Financial Corp,HFWA,0.0224%
Trupanion Inc,TRUP,0.0223%
Encore Capital Group Inc,ECPG,0.0223%
Preferred Bank,PFBC,0.0223%
Carolina Financial Corp,CARO,0.022%
TPG RE Finance Trust Inc,TRTX,0.0215%
Meridian Bancorp Inc (MARYLAND),EBSB,0.0214%
Virtus Investment Partners Inc,VRTS,0.021%
Virtu Financial Inc,VIRT,0.021%
Stock Yards Bancorp Inc,SYBT,0.0205%
1st Source Corp,SRCE,0.0199%
Third Point Reinsurance Ltd,TPRE,0.0199%
Universal Insurance Holdings Inc,UVE,0.0198%
German American Bancorp Inc,GABC,0.0197%
Central Pacific Financial Corp,CPF,0.0192%
ConnectOne Bancorp Inc,CNOB,0.0187%
Capstead Mortgage Corp,CMO,0.0181%
Lakeland Bancorp Inc,LBAI,0.018%
Bryn Mawr Bank Corp,BMTC,0.0179%
INTL FCStone Inc,INTL,0.0178%
Washington Trust Bancorp Inc,WASH,0.0178%
TrustCo Bank Corp N Y,TRST,0.0178%
Brightsphere Investment Group Inc,BSIG,0.0176%
Focus Financial Partners Inc,FOCS,0.0176%
Ellington Financial Inc,EFC,0.0175%
MBIA Inc,MBI,0.0174%
Camden National Corp,CAC,0.0173%
Banc of California Inc,BANC,0.0171%
Univest Financial Corp,UVSP,0.0171%
LendingClub Corp,LC,0.0169%
Northfield Bancorp Inc,NFBK,0.0168%
Opus Bank,OPB,0.0168%
HomeStreet Inc,HMST,0.0166%
Goosehead Insurance Inc,GSHD,0.0164%
Horizon Bancorp Inc,HBNC,0.0162%
Enova International Inc,ENVA,0.0161%
Community Trust Bancorp Inc,CTBI,0.016%
FBL Financial Group Inc,FFG,0.0156%
Peoples Bancorp Inc,PEBO,0.0153%
FB Financial Corp,FBK,0.0152%
QCR Holdings Inc,QCRH,0.0152%
Heritage Commerce Corp,HTBK,0.0152%
First Foundation Inc,FFWM,0.0151%
Customers Bancorp Inc,CUBI,0.0151%
Bancorp Inc,TBBK,0.0151%
Federal Agricultural Mortgage Corp,AGM,0.0151%
