VIS: Vanguard Industrial ETF
Inception Date: 2004-09-23
Fund Holdings as of: 2020-02-07
Total Assets Under Management (in thousands):	3634516
Shares Outstanding: 23088000
Expense Ratio: 0.1%
Tracks This Index: MSCI US Investable Market Industrials 25/50 Index
ETFdb.com Category: Industrials Equities
Issuer: Vanguard
Structure: ETF
ETF Home Page: https://etfdb.com/etf/VIS


Holding,Symbol,Weighting
Heidrick & Struggles International Inc,HSII,0.0161%
Upwork Inc,UPWK,0.0157%
Manitowoc Company Inc,MTW,0.0154%
Forrester Research Inc,FORR,0.0152%
Brightview Holdings Inc,BV,0.0151%
MYR Group Inc,MYRG,0.0148%
CAI International Inc,CAI,0.0144%
Resources Connection Inc,RECN,0.014%
National Presto Industries Inc,NPK,0.0137%
Ducommun Inc,DCO,0.0135%
Tutor Perini Corp,TPC,0.0134%
Heritage-Crystal Clean Inc,HCCI,0.0132%
CRA International Inc,CRAI,0.0132%
Insteel Industries Inc,IIIN,0.0123%
Ameresco Inc,AMRC,0.0123%
Team Inc,TISI,0.0122%
Vivint Solar Inc,VSLR,0.0121%
Willdan Group Inc,WLDN,0.0117%
NN Inc,NNBR,0.0115%
Foundation Building Materials Inc,FBM,0.0115%
Lydall Inc,LDL,0.0113%
Hyster-Yale Materials Handling Inc,HY,0.0109%
Energy Recovery Inc,ERII,0.0106%
Powell Industries Inc,POWL,0.0105%
Allied Motion Technologies Inc,AMOT,0.0103%
Omega Flex Inc,OFLX,0.0102%
Systemax Inc,SYX,0.0096%
Blue Bird Corp,BLBD,0.0093%
Park Aerospace Corp,PKE,0.0093%
Construction Partners Inc,ROAD,0.0088%
REV Group Inc,REVG,0.0087%
VSE Corp,VSEC,0.0086%
Cash Component,CASH,0.0081%
Park Ohio Holdings Corp,PKOH,0.0077%
Titan Machinery Inc,TITN,0.0069%
IES Holdings Inc,IESC,0.0064%
Civeo Corp,CVEO,0.006%
Radiant Logistics Inc,RLGT,0.0058%
Mistras Group Inc,MG,0.0057%
RR Donnelley & Sons Co,RRD,0.0057%
Veritiv Corp,VRTV,0.0057%
Rush Enterprises Inc,RUSHB,0.0056%
Covenant Transportation Group Inc,CVTI,0.0053%
Quad/Graphics Inc,QUAD,0.0051%
Universal Logistics Holdings Inc,ULH,0.0049%
General Finance Corp,GFN,0.0047%
Daseke Inc,DSKE,0.0045%
Briggs & Stratton Corp,BGG,0.0044%
Titan International Inc,TWI,0.0043%
US Xpress Enterprises Inc,USX,0.0042%
Genco Shipping & Trading Ltd,GNK,0.0039%
EVI Industries Inc,EVI,0.0036%
Eagle Bulk Shipping Inc,EGLE,0.0032%
Armstrong Flooring Inc,AFI,0.0022%
