VGT: Vanguard Information Technology ETF
Inception Date: 2004-01-30
Fund Holdings as of: 2020-03-19
Total Assets Under Management (in thousands):	20886542
Shares Outstanding: 106820000
Expense Ratio: 0.1%
Tracks This Index: MSCI US Investable Market Information Technology 25/50 Index
ETFdb.com Category: Technology Equities
Issuer: Vanguard
Structure: ETF
ETF Home Page: https://etfdb.com/etf/VGT


Holding,Symbol,Weighting
Seagate Technology PLC,STX,0.1771%
Zebra Technologies Corp,ZBRA,0.1741%
Paycom Software Inc,PAYC,0.1737%
Twilio Inc,TWLO,0.1721%
Arista Networks Inc,ANET,0.1674%
Western Digital Corp,WDC,0.1641%
Coupa Software Inc,COUP,0.1602%
Epam Systems Inc,EPAM,0.1589%
Booz Allen Hamilton Holding Corp,BAH,0.1587%
NetApp Inc,NTAP,0.1546%
SS&C Technologies Holdings Inc,SSNC,0.1518%
Qorvo Inc,QRVO,0.151%
Black Knight Inc,BKI,0.1483%
Western Union Co,WU,0.1478%
Gartner Inc,IT,0.1464%
VMware Inc,VMW,0.1455%
GoDaddy Inc,GDDY,0.144%
Cypress Semiconductor Corp,CY,0.1431%
DocuSign Inc,DOCU,0.1412%
Teradyne Inc,TER,0.1384%
Cognex Corp,CGNX,0.1323%
Fair Isaac Corp,FICO,0.1252%
Guidewire Software Inc,GWRE,0.1233%
Zendesk Inc,ZEN,0.1221%
Trade Desk Inc,TTD,0.113%
Trimble Inc,TRMB,0.1109%
Monolithic Power Systems Inc,MPWR,0.1077%
Juniper Networks Inc,JNPR,0.107%
F5 Networks Inc,FFIV,0.1046%
Aspen Technology Inc,AZPN,0.1036%
Ciena Corp,CIEN,0.1021%
MongoDB Inc,MDB,0.1%
Proofpoint Inc,PFPT,0.0991%
PTC Inc,PTC,0.0969%
Entegris Inc,ENTG,0.0966%
Zoom Video Communications Inc,ZM,0.0937%
Dell Technologies Inc,DELL,0.0909%
Mellanox Technologies Ltd,MLNX,0.0906%
Alteryx Inc,AYX,0.0904%
Lumentum Holdings Inc,LITE,0.0885%
Universal Display Corp,OLED,0.0881%
HubSpot Inc,HUBS,0.0838%
Ceridian HCM Holding Inc,CDAY,0.0817%
CACI International Inc,CACI,0.0814%
Nuance Communications Inc,NUAN,0.0789%
WEX Inc,WEX,0.076%
ON Semiconductor Corp,ON,0.0759%
Dropbox Inc,DBX,0.0754%
FLIR Systems Inc,FLIR,0.0739%
Euronet Worldwide Inc,EEFT,0.0729%
IPG Photonics Corp,IPGP,0.072%
Cree Inc,CREE,0.0719%
MKS Instruments Inc,MKSI,0.0693%
CDK Global Inc,CDK,0.0688%
LogMeIn Inc,LOGM,0.0682%
Five9 Inc,FIVN,0.0668%
Maximus Inc,MMS,0.0661%
Tech Data Corp,TECD,0.066%
Flex Ltd,FLEX,0.0648%
Smartsheet Inc,SMAR,0.0644%
Arrow Electronics Inc,ARW,0.0641%
RealPage Inc,RP,0.063%
Cirrus Logic Inc,CRUS,0.06%
Solaredge Technologies Inc,SEDG,0.0597%
Xerox Holdings Corp,XRX,0.0596%
Everbridge Inc,EVBG,0.0593%
Zscaler Inc,ZS,0.0583%
National Instruments Corp,NATI,0.0573%
Dolby Laboratories Inc,DLB,0.0569%
Silicon Laboratories Inc,SLAB,0.0563%
DXC Technology Co,DXC,0.0561%
SYNNEX Corp,SNX,0.0544%
j2 Global Inc,JCOM,0.054%
Anaplan Inc,PLAN,0.052%
Science Applications International Corp,SAIC,0.0516%
Manhattan Associates Inc,MANH,0.051%
Envestnet Inc,ENV,0.0504%
Littelfuse Inc,LFUS,0.0504%
Paylocity Holding Corp,PCTY,0.0502%
ACI Worldwide Inc,ACIW,0.0483%
Jabil Inc,JBL,0.0481%
First Solar Inc,FSLR,0.0465%
Cabot Microelectronics Corp,CCMP,0.046%
Pegasystems Inc,PEGA,0.046%
Perspecta Inc,PRSP,0.0459%
Novanta Inc,NOVT,0.0455%
Qualys Inc,QLYS,0.0451%
Verint Systems Inc,VRNT,0.0448%
Anixter International Inc,AXE,0.0445%
Power Integrations Inc,POWI,0.0444%
Inphi Corp,IPHI,0.0441%
Nutanix Inc,NTNX,0.0428%
Q2 Holdings Inc,QTWO,0.0427%
Corelogic Inc,CLGX,0.0427%
Blackbaud Inc,BLKB,0.0422%
Pure Storage Inc,PSTG,0.0413%
Viavi Solutions Inc,VIAV,0.0398%
Avaya Holdings Corp,AVYA,0.0397%
Enphase Energy Inc,ENPH,0.0397%
Avnet Inc,AVT,0.0391%
Semtech Corp,SMTC,0.0391%
II-VI Inc,IIVI,0.0382%
Coherent Inc,COHR,0.0382%
Teradata Corp,TDC,0.0375%
Acacia Communications Inc,ACIA,0.0364%
FireEye Inc,FEYE,0.0359%
New Relic Inc,NEWR,0.0355%
KBR Inc,KBR,0.0347%
NCR Corp,NCR,0.0336%
Lattice Semiconductor Corp,LSCC,0.0334%
Blackline Inc,BL,0.0331%
Itron Inc,ITRI,0.033%
Fabrinet,FN,0.0323%
Liveramp Holdings Inc,RAMP,0.0317%
Rogers Corp,ROG,0.03%
ManTech International Corp,MANT,0.0298%
Netscout Systems Inc,NTCT,0.0296%
Varonis Systems Inc,VRNS,0.0294%
Box Inc,BOX,0.0291%
Brooks Automation Inc,BRKS,0.029%
Synaptics Inc,SYNA,0.0288%
Vishay Intertechnology Inc,VSH,0.028%
8x8 Inc,EGHT,0.0273%
Sanmina Corp,SANM,0.0271%
Cloudera Inc,CLDR,0.0266%
Instructure Inc,INST,0.0266%
Rapid7 Inc,RPD,0.0263%
EchoStar Corp,SATS,0.0262%
Exlservice Holdings Inc,EXLS,0.0261%
Badger Meter Inc,BMI,0.0258%
Mimecast Ltd,MIME,0.0257%
Advanced Energy Industries Inc,AEIS,0.0257%
Alarm.com Holdings Inc,ALRM,0.0255%
Diodes Inc,DIOD,0.0254%
Bottomline Technologies (DE) Inc,EPAY,0.0248%
Fitbit Inc,FIT,0.0245%
AppFolio Inc,APPF,0.0245%
Evertec Inc,EVTC,0.0244%
CommScope Holding Company Inc,COMM,0.0244%
Belden Inc,BDC,0.0242%
Progress Software Corp,PRGS,0.0237%
CSG Systems International Inc,CSGS,0.0237%
Insight Enterprises Inc,NSIT,0.0234%
Commvault Systems Inc,CVLT,0.0228%
Elastic NV,ESTC,0.0227%
FormFactor Inc,FORM,0.0226%
NIC Inc,EGOV,0.0226%
Plexus Corp,PLXS,0.0226%
Kulicke and Soffa Industries Inc,KLIC,0.0224%
SPS Commerce Inc,SPSC,0.0222%
ViaSat Inc,VSAT,0.0221%
Cornerstone OnDemand Inc,CSOD,0.022%
Ambarella Inc,AMBA,0.0219%
Rambus Inc,RMBS,0.0213%
InterDigital Wireless Inc,IDCC,0.0208%
KEMET Corp,KEM,0.0206%
SailPoint Technologies Holdings Inc,SAIL,0.0201%
Alliance Data Systems Corp,ADS,0.0197%
Knowles Corp,KN,0.0195%
AVX Corp,AVX,0.0194%
OSI Systems Inc,OSIS,0.0191%
Onto Innovation Inc,ONTO,0.0189%
LivePerson Inc,LPSN,0.0189%
Ubiquiti Inc,UI,0.0188%
Cardtronics PLC,CATM,0.0187%
Sabre Corp,SABR,0.0184%
Altair Engineering Inc,ALTR,0.0177%
2U Inc,TWOU,0.0177%
Pros Holdings Inc,PRO,0.0177%
TTM Technologies Inc,TTMI,0.0176%
Perficient Inc,PRFT,0.0172%
Workiva Inc,WK,0.017%
ForeScout Technologies Inc,FSCT,0.0169%
Sykes Enterprises Inc,SYKE,0.0164%
Methode Electronics Inc,MEI,0.0159%
Appian Corp,APPN,0.0159%
MicroStrategy Inc,MSTR,0.0151%
Infinera Corp,INFN,0.0151%
3D Systems Corp,DDD,0.0139%
MACOM Technology Solutions Holdings Inc,MTSI,0.0139%
Unisys Corp,UIS,0.0128%
TiVo Corp,TIVO,0.0127%
Switch Inc,SWCH,0.0127%
Pluralsight Inc,PS,0.0127%
ePlus inc,PLUS,0.0125%
Amkor Technology Inc,AMKR,0.0123%
Virtusa Corp,VRTU,0.0123%
FARO Technologies Inc,FARO,0.0119%
Verra Mobility Corp,VRRM,0.0118%
Zuora Inc,ZUO,0.0117%
Yext Inc,YEXT,0.0115%
Benchmark Electronics Inc,BHE,0.0111%
MaxLinear Inc,MXL,0.0108%
EVO Payments Inc,EVOP,0.0108%
Photronics Inc,PLAB,0.0107%
CTS Corp,CTS,0.0105%
Cash Component,CASH,0.01%
Limelight Networks Inc,LLNW,0.0096%
Xperi Corp,XPER,0.0096%
Ultra Clean Holdings Inc,UCTT,0.0095%
Tenable Holdings Inc,TENB,0.0093%
NETGEAR Inc,NTGR,0.0091%
SunPower Corp,SPWR,0.009%
Upland Software Inc,UPLD,0.009%
CEVA Inc,CEVA,0.0086%
Harmonic Inc,HLIT,0.0084%
TTEC Holdings Inc,TTEC,0.0083%
Tucows Inc,TCX,0.008%
OneSpan Inc,OSPN,0.0078%
Axcelis Technologies Inc,ACLS,0.0077%
Veeco Instruments Inc,VECO,0.0076%
Model N Inc,MODN,0.0075%
PC Connection Inc,CNXN,0.0073%
Cohu Inc,COHU,0.007%
ScanSource Inc,SCSC,0.0068%
Cass Information Systems Inc,CASS,0.0068%
Ichor Holdings Ltd,ICHR,0.0067%
QAD Inc,QADA,0.0065%
Ebix Inc,EBIX,0.006%
Comtech Telecommunications Corp,CMTL,0.006%
Conduent Inc,CNDT,0.0059%
nLIGHT Inc,LASR,0.0058%
Digital Turbine Inc,APPS,0.0058%
Calix Inc,CALX,0.0057%
American Software Inc,AMSWA,0.0056%
Diebold Nixdorf Inc,DBD,0.0054%
Smart Global Holdings Inc,SGH,0.0053%
Kimball Electronics Inc,KE,0.0052%
ADTRAN Inc,ADTN,0.0052%
GTT Communications Inc,GTT,0.0051%
Extreme Networks Inc,EXTR,0.005%
SVMK Inc,SVMK,0.005%
PagerDuty Inc,PD,0.0049%
Hackett Group Inc,HCKT,0.0048%
MTS Systems Corp,MTSC,0.0048%
PDF Solutions Inc,PDFS,0.0047%
Plantronics Inc,PLT,0.0044%
Shotspotter Inc,SSTI,0.0043%
Impinj Inc,PI,0.0041%
A10 Networks Inc,ATEN,0.004%
NVE Corp,NVEC,0.0039%
Benefitfocus Inc,BNFT,0.0039%
GreenSky Inc,GSKY,0.0039%
MobileIron Inc,MOBL,0.0038%
International Money Express Inc,IMXI,0.0034%
Vishay Precision Group Inc,VPG,0.0034%
NeoPhotonics Corp,NPTN,0.0032%
CalAmp Corp,CAMP,0.0031%
Daktronics Inc,DAKT,0.003%
Intelligent Systems Corp,INS,0.003%
Arlo Technologies Inc,ARLO,0.0025%
Alpha and Omega Semiconductor Ltd,AOSL,0.0022%
Paysign Inc,PAYS,0.0022%
Applied Optoelectronics Inc,AAOI,0.0021%
Ribbon Communications Inc,RBBN,0.0021%
Endurance International Group Holdings Inc,EIGI,0.0018%
Domo Inc,DOMO,0.0017%
Casa Systems Inc,CASA,0.0012%
Exela Technologies Inc,XELA,0.0001%
