VFH: Vanguard Financials ETF
Inception Date: 2004-01-30
Fund Holdings as of: 2020-03-19
Total Assets Under Management (in thousands):	4750390
Shares Outstanding: 100071000
Expense Ratio: 0.1%
Tracks This Index: MSCI US Investable Market Financials 25/50 Index
ETFdb.com Category: Financials Equities
Issuer: Vanguard
Structure: ETF
ETF Home Page: https://etfdb.com/etf/VFH


Holding,Symbol,Weighting
Reinsurance Group of America Inc,RGA,0.1664%
First American Financial Corp,FAF,0.1609%
Comerica Inc,CMA,0.1586%
Old Republic International Corp,ORI,0.1559%
American Financial Group Inc,AFG,0.1549%
Legg Mason Inc,LM,0.1535%
Erie Indemnity Co,ERIE,0.1495%
Invesco Ltd,IVZ,0.1443%
Lincoln National Corp,LNC,0.1441%
LPL Financial Holdings Inc,LPLA,0.1371%
Radian Group Inc,RDN,0.1332%
Jefferies Financial Group Inc,JEF,0.1327%
Hanover Insurance Group Inc,THG,0.1312%
Cullen/Frost Bankers Inc,CFR,0.1311%
Kemper Corp,KMPR,0.1291%
TCF Financial Corp,TCF,0.1253%
AXIS Capital Holdings Ltd,AXS,0.1239%
Eaton Vance Corp,EV,0.1235%
First Financial Bankshares Inc,FFIN,0.1209%
Credit Acceptance Corp,CACC,0.1206%
Community Bank System Inc,CBU,0.116%
Primerica Inc,PRI,0.1137%
Interactive Brokers Group Inc,IBKR,0.1131%
SLM Corp,SLM,0.1106%
Rli Corp,RLI,0.1102%
Selective Insurance Group Inc,SIGI,0.1096%
FirstCash Inc,FCFS,0.1091%
Glacier Bancorp Inc,GBCI,0.109%
Starwood Property Trust Inc,STWD,0.1085%
Bank Ozk,OZK,0.1077%
New Residential Investment Corp,NRZ,0.1064%
Valley National Bancorp,VLY,0.106%
Affiliated Managers Group Inc,AMG,0.1026%
Western Alliance Bancorp,WAL,0.1016%
First Horizon National Corp,FHN,0.1003%
Athene Holding Ltd,ATH,0.1002%
Umpqua Holdings Corp,UMPQ,0.0978%
Tradeweb Markets Inc,TW,0.0977%
Pinnacle Financial Partners Inc,PNFP,0.0977%
MGIC Investment Corp,MTG,0.0972%
Essent Group Ltd,ESNT,0.096%
First Hawaiian Inc,FHB,0.0951%
Stifel Financial Corp,SF,0.0922%
Popular Inc,BPOP,0.0921%
United Bankshares Inc,UBSI,0.0912%
Blackstone Mortgage Trust Inc,BXMT,0.0911%
Janus Henderson Group PLC,0RPW,0.0903%
BancorpSouth Bank,BXS,0.0899%
Bank of Hawaii Corp,BOH,0.0885%
F.N.B. Corp,FNB,0.0877%
Independent Bank Corp (Massachusetts),INDB,0.0866%
Synovus Financial Corp,SNV,0.0854%
Unum Group,UNM,0.0848%
South State Corp,SSB,0.0845%
Ares Management Corp,ARES,0.0841%
CenterState Bank Corp,CSFL,0.0837%
Morningstar Inc,MORN,0.0834%
UMB Financial Corp,UMBF,0.0832%
Washington Federal Inc,WAFD,0.0829%
CVB Financial Corp,CVBF,0.0826%
Old National Bancorp,ONB,0.0822%
Fulton Financial Corp,FULT,0.0814%
First Citizens BancShares Inc (Delaware),FCNCA,0.0799%
Home BancShares Inc,HOMB,0.0793%
Houlihan Lokey Inc,HLI,0.0786%
eHealth Inc,EHTH,0.0785%
Columbia Banking System Inc,COLB,0.0774%
Kinsale Capital Group Inc,KNSL,0.0746%
Genworth Financial Inc,GNW,0.0746%
PacWest Bancorp,PACW,0.0739%
Assured Guaranty Ltd,AGO,0.0738%
Associated Banc-Corp,ASB,0.0727%
Sterling Bancorp,STL,0.0725%
Webster Financial Corp,WBS,0.0717%
Brighthouse Financial Inc,BHF,0.0712%
Investors Bancorp Inc,ISBC,0.0709%
Simmons First National Corp,SFNC,0.0706%
BankUnited Inc,BKU,0.0698%
IBERIABANK Corp,IBKC,0.0695%
Federated Hermes Inc,FHI,0.0671%
Chimera Investment Corp,CIM,0.067%
LendingTree Inc,TREE,0.067%
Wintrust Financial Corp,WTFC,0.0662%
Atlantic Union Bankshares Corp,AUB,0.0659%
Cannae Holdings Inc,CNNE,0.0658%
Trustmark Corp,TRMK,0.0629%
MFA Financial Inc,MFA,0.0627%
CNO Financial Group Inc,CNO,0.0625%
United Community Banks Inc,UCBI,0.0621%
White Mountains Insurance Group Ltd,WTM,0.0606%
FGL Holdings Inc,FG,0.0603%
First Merchants Corp,FRME,0.06%
Evercore Inc,EVR,0.0599%
Cathay General Bancorp,CATY,0.0598%
Capitol Federal Financial Inc,CFFN,0.0595%
Westamerica Bancorp,WABC,0.0585%
First Midwest Bancorp Inc,FMBI,0.0584%
NBT Bancorp Inc,NBTB,0.0577%
Ameris Bancorp,ABCB,0.0571%
First Financial Bancorp,FFBC,0.0566%
WesBanco Inc,WSBC,0.0554%
Enstar Group Ltd,ESGR,0.0551%
Hancock Whitney Corp,HWC,0.055%
ServisFirst Bancshares Inc,SFBS,0.055%
Two Harbors Investment Corp,TWO,0.0545%
Park National Corp,PRK,0.0532%
ProAssurance Corp,PRA,0.0529%
OneMain Holdings Inc,OMF,0.0527%
CIT Group Inc,CIT,0.0521%
Horace Mann Educators Corp,HMN,0.0519%
Towne Bank,TOWN,0.0518%
Texas Capital Bancshares Inc,TCBI,0.0485%
Navient Corp,NAVI,0.0476%
Moelis & Co,MC,0.0476%
BOK Financial Corp,BOKF,0.047%
First Interstate BancSystem Inc,FIBK,0.0467%
Walker & Dunlop Inc,WD,0.0462%
Amerisafe Inc,AMSF,0.0452%
Northwest Bancshares Inc,NWBI,0.0448%
Great Western Bancorp Inc,GWB,0.0444%
Safety Insurance Group Inc,SAFT,0.0442%
Artisan Partners Asset Management Inc,APAM,0.0437%
American Equity Investment Life Holding Co,AEL,0.0437%
WSFS Financial Corp,WSFS,0.0436%
Banner Corp,BANR,0.0429%
Cash Component,CASH,0.0423%
Apollo Commercial Real Estate Finance Inc,ARI,0.0422%
PRA Group Inc,PRAA,0.0421%
Employers Holdings Inc,EIG,0.0419%
Virtu Financial Inc,VIRT,0.0418%
Renasant Corp,RNST,0.0416%
Heartland Financial USA Inc,HTLF,0.0414%
Argo Group International Holdings Ltd,ARGO,0.0408%
Tompkins Financial Corp,TMP,0.0401%
PennyMac Financial Services Inc,PFSI,0.0399%
International Bancshares Corp,IBOC,0.039%
Hope Bancorp Inc,HOPE,0.039%
S&T Bancorp Inc,STBA,0.0389%
Lakeland Financial Corp,LKFN,0.0383%
Green Dot Corp,GDOT,0.0379%
Santander Consumer USA Holdings Inc,SC,0.0379%
City Holding Co,CHCO,0.0377%
Independent Bank Group Inc,IBTX,0.0368%
Hilltop Holdings Inc,HTH,0.0365%
National General Holdings Corp,NGHC,0.036%
Cohen & Steers Inc,CNS,0.0359%
Hamilton Lane Inc,HLNE,0.0356%
Mercury General Corp,MCY,0.0353%
Axos Financial Inc,AX,0.0346%
James River Group Holdings Ltd,JRVR,0.0345%
Waddell & Reed Financial Inc,WDR,0.0342%
NMI Holdings Inc,NMIH,0.0341%
Southside Bancshares Inc,SBSI,0.0338%
Brookline Bancorp Inc,BRKL,0.0337%
First Commonwealth Financial Corp,FCF,0.0336%
Pacific Premier Bancorp Inc,PPBI,0.0336%
First Bancorp,FBP,0.0329%
Nelnet Inc,NNI,0.0326%
Invesco Mortgage Capital Inc,IVR,0.0326%
Eagle Bancorp Inc,EGBN,0.0323%
Heritage Financial Corp,HFWA,0.0321%
Seacoast Banking Corporation of Florida,SBCF,0.0319%
OceanFirst Financial Corp,OCFC,0.0305%
BGC Partners Inc,BGCP,0.0304%
Palomar Holdings Inc,PLMR,0.0294%
Columbia Financial Inc,CLBK,0.0294%
Cadence Bancorp,CADE,0.0288%
Trico Bancshares,TCBK,0.0287%
First Busey Corp,BUSE,0.0285%
Kearny Financial Corp,KRNY,0.0284%
Trupanion Inc,TRUP,0.0283%
Redwood Trust Inc,RWT,0.0276%
Sandy Spring Bancorp Inc,SASR,0.0274%
New York Mortgage Trust Inc,NYMT,0.0269%
Flagstar Bancorp Inc,FBC,0.026%
German American Bancorp Inc,GABC,0.0259%
Enterprise Financial Services Corp,EFSC,0.0259%
National Bank Holdings Corp,NBHC,0.0253%
Provident Financial Services Inc,PFS,0.0248%
United Fire Group Inc,UFCS,0.0248%
PennyMac Mortgage Investment Trust,PMT,0.0243%
Berkshire Hills Bancorp Inc,BHLB,0.024%
Stock Yards Bancorp Inc,SYBT,0.0238%
First Bancorp,FBNC,0.0235%
Carolina Financial Corp,CARO,0.0233%
Goosehead Insurance Inc,GSHD,0.0232%
American National Insurance Co,ANAT,0.0231%
BancFirst Corp,BANF,0.023%
Preferred Bank,PFBC,0.0225%
LendingClub Corp,LC,0.0223%
Ambac Financial Group Inc,AMBC,0.0223%
Washington Trust Bancorp Inc,WASH,0.0218%
Stewart Information Services Corp,STC,0.0216%
Triumph Bancorp Inc,TBK,0.0216%
Meridian Bancorp Inc (MARYLAND),EBSB,0.0211%
PJT Partners Inc,PJT,0.021%
Nicolet Bankshares Inc,NCBS,0.0207%
1st Source Corp,SRCE,0.0206%
Camden National Corp,CAC,0.0206%
Northfield Bancorp Inc,NFBK,0.0203%
Boston Private Financial Holdings Inc,BPFH,0.02%
Universal Insurance Holdings Inc,UVE,0.0198%
Bryn Mawr Bank Corp,BMTC,0.0197%
HomeStreet Inc,HMST,0.0197%
Lakeland Bancorp Inc,LBAI,0.0196%
Community Trust Bancorp Inc,CTBI,0.0194%
Piper Sandler Companies,PIPR,0.0194%
INTL FCStone Inc,INTL,0.0192%
Veritex Holdings Inc,VBTX,0.0191%
Mr. Cooper Group Inc,COOP,0.0189%
Virtus Investment Partners Inc,VRTS,0.0188%
OFG Bancorp,OFG,0.0188%
Blucora Inc,BCOR,0.0181%
TrustCo Bank Corp N Y,TRST,0.0181%
MBIA Inc,MBI,0.0179%
Federal Agricultural Mortgage Corp,AGM,0.0175%
Third Point Reinsurance Ltd,TPRE,0.0175%
Univest Financial Corp,UVSP,0.0172%
Encore Capital Group Inc,ECPG,0.0171%
Focus Financial Partners Inc,FOCS,0.0166%
Opus Bank,OPB,0.0166%
State Auto Financial Corp,STFC,0.0165%
QCR Holdings Inc,QCRH,0.0165%
Central Pacific Financial Corp,CPF,0.0162%
Peoples Bancorp Inc,PEBO,0.0159%
Banc of California Inc,BANC,0.0156%
Ladder Capital Corp,LADR,0.0154%
Great Southern Bancorp Inc,GSBC,0.0153%
ARMOUR Residential REIT Inc,ARR,0.0152%
Dime Community Bancshares Inc,DCOM,0.0152%
Origin Bancorp Inc,OBNK,0.0149%
Heritage Commerce Corp,HTBK,0.0146%
Arrow Financial Corp,AROW,0.0141%
World Acceptance Corp,WRLD,0.0141%
Arbor Realty Trust Inc,ABR,0.014%
First Foundation Inc,FFWM,0.014%
Republic Bancorp Inc,RBCAA,0.014%
Bank of Marin Bancorp,BMRC,0.0139%
Mercantile Bank Corp,MBWM,0.0139%
Midland States Bancorp Inc,MSBI,0.0137%
Horizon Bancorp Inc,HBNC,0.0137%
ConnectOne Bancorp Inc,CNOB,0.0136%
Bank First Corp,BFC,0.0135%
Customers Bancorp Inc,CUBI,0.0135%
FBL Financial Group Inc,FFG,0.0135%
First of Long Island Corp,FLIC,0.0133%
Enova International Inc,ENVA,0.013%
First Financial Corp,THFF,0.0129%
Capstead Mortgage Corp,CMO,0.0127%
First Community Bankshares Inc,FCBC,0.0127%
Bridge Bancorp Inc,BDGE,0.0126%
TPG RE Finance Trust Inc,TRTX,0.0126%
CBTX Inc,CBTX,0.0125%
FB Financial Corp,FBK,0.0125%
National Western Life Group Inc,NWLI,0.0124%
Farmers National Banc Corp,FMNB,0.0124%
Waterstone Financial Inc,WSBF,0.0124%
Brightsphere Investment Group Inc,BSIG,0.0123%
Amerant Bancorp Inc,AMTB,0.0122%
Watford Holdings Ltd,WTRE,0.0122%
Midwestone Financial Group Inc (IOWA),MOFG,0.012%
CNB Financial Corp,CCNE,0.0119%
First Bancshares Inc (Mississippi),FBMS,0.0119%
KKR Real Estate Finance Trust Inc,KREF,0.0117%
Citizens Inc,CIA,0.0115%
Wisdom Tree Investments Inc,WETF,0.0114%
Allegiance Bancshares Inc,ABTX,0.0114%
Flushing Financial Corp,FFIC,0.0113%
Hanmi Financial Corp,HAFC,0.0108%
First Mid Bancshares Inc,FMBH,0.0108%
Bar Harbor Bankshares,BHB,0.0106%
TriState Capital Holdings Inc,TSC,0.0106%
Ellington Financial Inc,EFC,0.0105%
First Defiance Financial Corp,FDEF,0.0102%
West Bancorporation Inc,WTBA,0.0101%
Equity Bancshares Inc,EQBK,0.01%
Heritage Insurance Holdings Inc,HRTG,0.0099%
People's Utah Bancorp,PUB,0.0097%
Franklin Financial Network Inc,FSB,0.0097%
Capital City Bank Group Inc,CCBG,0.0095%
Hometrust Bancshares Inc,HTBI,0.0094%
Dynex Capital Inc,DX,0.0093%
Colony Credit Real Estate Inc,CLNC,0.0093%
Financial Institutions Inc,FISI,0.0093%
Atlantic Capital Bancshares Inc,ACBI,0.0092%
Independent Bank Corp (Michigan),IBCP,0.0091%
Live Oak Bancshares Inc,LOB,0.0091%
Bancorp Inc,TBBK,0.0089%
RBB Bancorp,RBB,0.0089%
Hci Group Inc,HCI,0.0088%
Granite Point Mortgage Trust Inc,GPMT,0.0088%
Global Indemnity Ltd,GBLI,0.0086%
Old Second Bancorp Inc,OSBC,0.0083%
Victory Capital Holdings Inc,VCTR,0.0082%
Sculptor Capital Management Inc,SCU,0.0082%
Ready Capital Corp,RC,0.0082%
Peapack-Gladstone Financial Corp,PGC,0.008%
Western Asset Mortgage Capital Corp,WMC,0.0079%
Sierra Bancorp,BSRR,0.0079%
B. Riley Financial Inc,RILY,0.0078%
Bridgewater Bancshares Inc,BWB,0.0078%
HarborOne Bancorp Inc,HONE,0.0078%
Diamond Hill Investment Group Inc,DHIL,0.0077%
Home Bancorp Inc,HBCP,0.0076%
PCSB Financial Corp,PCSB,0.0075%
Macatawa Bank Corp,MCBC,0.0074%
Donnelley Financial Solutions Inc,DFIN,0.0073%
EZCORP Inc,EZPW,0.0073%
Ares Commercial Real Estate Corp,ACRE,0.0071%
United Insurance Holdings Corp,UIHC,0.0069%
Benefytt Technologies Inc,BFYT,0.0066%
Cowen Inc,COWN,0.0066%
Greenlight Capital Re Ltd,GLRE,0.0064%
Southern National Bancorp of Virginia Inc,SONA,0.0063%
Donegal Group Inc,DGICA,0.0063%
Luther Burbank Corp,LBC,0.0061%
Byline Bancorp Inc,BY,0.0061%
AG Mortgage Investment Trust Inc,MITT,0.006%
Greenhill & Co Inc,GHL,0.0058%
Oppenheimer Holdings Inc,OPY,0.0056%
Associated Capital Group Inc,AC,0.0055%
Orchid Island Capital Inc,ORC,0.0055%
Anworth Mortgage Asset Corp,ANH,0.0051%
Amalgamated Bank,AMAL,0.0051%
Century Bancorp Inc,CNBKA,0.005%
Merchants Bancorp,MBIN,0.005%
Crawford & Co,CRD.A,0.0047%
Protective Insurance Corp,PTVCB,0.0042%
Exantas Capital Corp,XAN,0.0041%
Republic First Bancorp Inc,FRBK,0.0039%
Westwood Holdings Group Inc,WHG,0.0032%
Pzena Investment Management Inc,PZN,0.0029%
Crawford & Co,CRD.B,0.0024%
CURO Group Holdings Corp,CURO,0.0023%
GAMCO Investors Inc,GBL,0.0022%
Ocwen Financial Corp,OCN,0.0021%
Sterling Bancorp Inc,SBT,0.0018%
On Deck Capital Inc,ONDK,0.0016%
