VNQ: Vanguard Real Estate Index Fund
Inception Date: 2004-09-23
Fund Holdings as of: 2020-03-19
Total Assets Under Management (in thousands):	25067909
Shares Outstanding: 398093000
Expense Ratio: 0.12%
Tracks This Index: MSCI US REIT Index
ETFdb.com Category: Real Estate
Issuer: Vanguard
Structure: ETF
ETF Home Page: https://etfdb.com/etf/VNQ


Holding,Symbol,Weighting
CoreCivic Inc,CXW,0.1347%
CareTrust REIT Inc,CTRE,0.1339%
American Assets Trust Inc,AAT,0.1303%
Apple Hospitality REIT Inc,APLE,0.1303%
LTC Properties Inc,LTC,0.1292%
Office Properties Income Trust,OPI,0.1274%
Columbia Property Trust Inc,CXP,0.1234%
Urban Edge Properties,UE,0.1184%
Service Properties Trust,SVC,0.1173%
Global Net Lease Inc,GNL,0.1164%
Cushman & Wakefield PLC,CWK,0.1162%
Pebblebrook Hotel Trust,PEB,0.1158%
Industrial Logistics Properties Trust,ILPT,0.1118%
Four Corners Property Trust Inc,FCPT,0.1115%
Ryman Hospitality Properties Inc,RHP,0.1037%
Monmouth Real Estate Investment Corp,MNR,0.1018%
Redfin Corp,RDFN,0.1008%
Xenia Hotels & Resorts Inc,XHR,0.1006%
Macerich Co,MAC,0.0989%
Universal Health Realty Income Trust,UHT,0.0987%
Essential Properties Realty Trust Inc,EPRT,0.0973%
Innovative Industrial Properties Inc,IIPR,0.0971%
Retail Properties of America Inc,RPAI,0.097%
Independence Realty Trust Inc,IRT,0.0959%
Retail Opportunity Investments Corp,ROIC,0.0954%
RLJ Lodging Trust,RLJ,0.0904%
Kite Realty Group Trust,KRG,0.0898%
Investors Real Estate Trust,IRET,0.0891%
Site Centers Corp,SITC,0.0869%
NexPoint Residential Trust Inc,NXRT,0.0849%
American Finance Trust Inc,AFIN,0.0801%
DiamondRock Hospitality Co,DRH,0.0782%
Tanger Factory Outlet Centers Inc,SKT,0.0775%
Colony Capital Inc,CLNY,0.0772%
Getty Realty Corp,GTY,0.0757%
Alexander & Baldwin Inc,ALEX,0.0726%
Marcus & Millichap Inc,MMI,0.0724%
Newmark Group Inc,NMRK,0.071%
St. Joe Co,JOE,0.0702%
Alexander's Inc,ALX,0.0696%
Safehold Inc,SAFE,0.0643%
Diversified Healthcare Trust,DHC,0.0635%
Community Healthcare Trust Inc,CHCT,0.0611%
Armada Hoffler Properties Inc,AHH,0.0574%
iStar Inc,STAR,0.0573%
Franklin Street Properties Corp,FSP,0.0567%
RPT Realty,RPT,0.0526%
Front Yard Residential Corp,RESI,0.0516%
City Office REIT Inc,CIO,0.0471%
Global Medical REIT Inc,GMRE,0.0428%
Saul Centers Inc,BFS,0.0425%
Re/Max Holdings Inc,RMAX,0.0407%
UMH Properties Inc,UMH,0.0406%
RMR Group Inc,RMR,0.0404%
Realogy Holdings Corp,RLGY,0.0393%
Preferred Apartment Communities Inc,APTS,0.0389%
Urstadt Biddle Properties Inc,UBA,0.0371%
Summit Hotel Properties Inc,INN,0.037%
Gladstone Commercial Corp,GOOD,0.0356%
CatchMark Timber Trust Inc,CTT,0.0353%
Tejon Ranch Co,TRC,0.0352%
Seritage Growth Properties,SRG,0.0338%
Washington Prime Group Inc,WPG,0.0299%
Jernigan Capital Inc,JCAP,0.0289%
Five Point Holdings LLC,FPH,0.0286%
FRP Holdings Inc,FRPH,0.027%
Whitestone REIT,WSR,0.0261%
Chatham Lodging Trust,CLDT,0.0252%
Retail Value Inc,RVI,0.0245%
Forestar Group Inc,FOR,0.0242%
One Liberty Properties Inc,OLP,0.0232%
CorEnergy Infrastructure Trust Inc,CORR,0.0212%
New Senior Investment Group Inc,SNR,0.0193%
eXp World Holdings Inc,EXPI,0.0191%
Cash Component,CASH,0.018%
Ashford Hospitality Trust Inc,AHT,0.0138%
Hersha Hospitality Trust,HT,0.0138%
CorePoint Lodging Inc,CPLG,0.013%
Cedar Realty Trust Inc,CDR,0.01%
Pennsylvania Real Estate Investment Trust,PEI,0.0092%
Altisource Portfolio Solutions SA,ASPS,0.0064%
Braemar Hotels & Resorts Inc,BHR,0.0054%
